run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_pretrained_checkpoint_path,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245193273.53413-03262733-3214,resenc_VoCo_pretrained_t2w_2025-08-10_06-21-06,finished,2025-08-10T06:21:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245193273.53413-03262733-3214,,f40ce5f3-6466-4df8-a0c1-17ea47222450,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,60,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.6955922842025757,0.6864864826202393,0.5614864826202393,0.4641081690788269,1.013047218322754,1.0,1.0,0.995726466178894,0.9955710172653198,0.32748764753341675,1.0,1.0,0.9729729890823364,0.9736111164093018,0.352573037147522,12962,900.0,1754819855.26573,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245057024.80543-4eba9688-0acb,resenc_c2s_pretrained_t2w_2025-08-11_20-11-41,finished,2025-08-11T20:12:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245057024.80543-4eba9688-0acb,,e2d1493b-9f8d-4aa5-ad80-4d47557c54c5,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.8677666187286377,0.8716216087341309,0.7104729413986206,0.6878194808959961,0.650837779045105,0.9937703609466552,0.9937269687652588,0.9783188104629515,0.9778652787208556,0.3728851079940796,0.941102147102356,0.944559931755066,0.8839223980903625,0.8810641765594482,0.5003117918968201,6817,500.0,1754949951.3556728,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245050398.53561-ba8c0d59-755b,resenc_emdae_base_pretrained_t2w_2025-08-12_00-26-23,finished,2025-08-11T22:03:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245050398.53561-ba8c0d59-755b,,8e053226-86b4-4674-80f8-b7ace699d59b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.8271436095237732,0.8216216564178467,0.6239864826202393,0.564479649066925,0.8921375870704651,1.0,1.0,0.995726466178894,0.9955710172653198,0.3336179554462433,0.999323844909668,0.9993070363998412,0.9736659526824952,0.9736659526824952,0.3510686755180359,21504,1461.0,1754971783.366523,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245049955.03549-e8cc4e3c-e6e8,resenc_VoCo_pretrained_t2w_2025-08-11_22-09-36,finished,2025-08-11T22:10:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245049955.03549-e8cc4e3c-e6e8,,953ef8c4-51c3-4534-bc3e-eba52576b30d,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.7516883611679077,0.7216216325759888,0.6179053783416748,0.5989583730697632,0.8989163637161255,1.0,1.0,1.0,1.0,0.32566970586776733,0.9993239045143129,0.9993069767951964,0.9729729890823364,0.9736111164093018,0.35640573501586914,13117,900.0,1754963350.2178965,180.0,6.746583127731344e-09,5220.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,,,,,,,,,,,,,
7245049628.47548-cb0b316b-a7f3,resenc_emdae_bottleneck_pretrained_t2w_2025-08-11_22-15-10,finished,2025-08-11T22:15:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245049628.47548-cb0b316b-a7f3,,97122a08-243f-43fc-9ddb-1388d5a19b0d,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.8018437623977661,0.7790540456771851,0.6239864826202393,0.564479649066925,0.8578316569328308,0.9971622228622437,0.9970203042030334,0.995412826538086,0.9955682158470154,0.33756160736083984,1.0,1.0,1.0,1.0,0.3269959092140198,13353,1000.0,1754963893.5997472,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245048940.43527-df894531-31b5,resenc_emdae_bottleneck_flow_pretrained_t2w_2025-08-12_00-27-43,finished,2025-08-11T22:27:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245048940.43527-df894531-31b5,,988cab4d-5f6d-4f9d-9a13-bd4be56eb0f2,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.665422797203064,0.7108107805252075,0.6199324131011963,0.5904254913330078,0.8484653830528259,1.0,1.0,1.0,1.0,0.333333283662796,1.0,1.0,1.0,1.0,0.3264857232570648,20225,1371.0,1754972276.9047637,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245048183.91493-93cb440c-3266,resenc_emdae_multistage_flow_pretrained_t2w_2025-08-11_22-39-43,finished,2025-08-11T22:40:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245048183.91493-93cb440c-3266,,88da1eee-bd79-4eab-be07-8c7da7b11a47,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.7965189218521118,0.7942567467689514,0.6104729771614075,0.5540817975997925,0.806213915348053,0.99669748544693,0.9965498447418212,0.9862385392189026,0.9866940975189208,0.3444381654262543,1.0,1.0,1.0,1.0,0.32580628991127014,15390,1000.0,1754967426.6494162,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245047497.14166-c6e10518-1cbf,resenc_emdae_randmask_flow_pretrained_t2w_2025-08-12_00-07-41,finished,2025-08-11T22:51:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245047497.14166-c6e10518-1cbf,,c0747acc-6420-4585-92cb-04f3256de2cc,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.5370292663574219,0.4783783555030823,0.5709459781646729,0.5151851773262024,0.8399384021759033,1.0,1.0,1.0,1.0,0.3321093022823334,1.0,1.0,1.0,1.0,0.32535144686698914,17977,1244.0,1754971180.7706254,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7245046812.60170-df9b0293-81bf,resenc_emdae_randmask_multistage_pretrained_t2w_2025-08-12_00-02-25,finished,2025-08-11T23:08:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7245046812.60170-df9b0293-81bf,,1c0488dc-6408-49b7-b7f9-9f09fc44213d,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.625557541847229,0.612162172794342,0.6229729652404785,0.5722222328186035,0.931335747241974,0.9974325895309448,0.9974123239517212,0.995726466178894,0.9955710172653198,0.33839696645736694,1.0,1.0,1.0,1.0,0.32891443371772766,15151,1056.0,1754971016.9429257,200.0,5.330669526305569e-09,11400.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244836762.78777-9a47fcfe-b086,resenc_SwinUNETR_pretrained_t2w_2025-08-14_09-22-57,finished,2025-08-14T09:23:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244836762.78777-9a47fcfe-b086,,2222bc08-c46e-4fef-aff3-b47c29a20f11,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.8415006399154663,0.8297296762466431,0.6993243098258972,0.6994739770889282,0.6027337312698364,0.9930809140205384,0.9934133291244508,0.9865521788597108,0.9867045879364014,0.3541654348373413,1.0,1.0,1.0,1.0,0.32857081294059753,7588,500.0,1755171004.9063983,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244837002.17579-7719ca8b-4f87,resenc_pretrained_t2w_2025-08-14_09-33-31,finished,2025-08-14T09:34:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244837002.17579-7719ca8b-4f87,,9d6fcdce-870a-49fe-9586-c2ff9cf4b997,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.7595704793930054,0.7658783793449402,0.6104729771614075,0.5540817975997925,0.8692556619644165,0.9929916262626648,0.9934133291244508,0.9727907180786132,0.9733762741088868,0.3596797585487366,1.0,1.0,1.0,1.0,0.3325633108615875,7033,500.0,1755171101.759944,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244835060.67760-76f24c8a-69de,resenc_VoCo_pretrained_t2w_2025-08-14_11-04-24,finished,2025-08-14T09:52:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244835060.67760-76f24c8a-69de,,e5d2fff1-98b9-4a0d-9e8b-c1443ef03b58,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.9465042352676392,0.9425675868988036,0.8739864826202393,0.8695799112319946,0.579050600528717,0.9968381524086,0.9967066645622252,0.9865521788597108,0.9867045879364014,0.3527536988258362,1.0,1.0,1.0,1.0,0.3312758505344391,10705,771.0,1755176278.1268747,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244835247.73306-4523b8d3-5050,resenc_pretrained_t2w_2025-08-14_09-58-16,finished,2025-08-14T09:58:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244835247.73306-4523b8d3-5050,,cba4800c-faba-4479-b360-a06f2ec89525,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.5449168682098389,0.4587838053703308,0.4888513684272766,0.4600280523300171,0.953679859638214,0.9932769536972046,0.9934917688369752,0.9862385392189026,0.9866940975189208,0.35184887051582336,1.0,1.0,1.0,1.0,0.3263443112373352,8061,500.0,1755173588.0926702,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244833199.35985-b8a82bfd-6d65,resenc_SimCLR_pretrained_t2w_2025-08-14_10-22-14,finished,2025-08-14T10:22:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244833199.35985-b8a82bfd-6d65,,ec3cad25-0542-42be-a19e-267bac634853,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.9426363110542296,0.9439189434051514,0.5,0.3245614171028137,0.6516609787940979,0.9972415566444396,0.9971771240234376,0.9734179973602296,0.9734179973602296,0.360420823097229,1.0,1.0,1.0,1.0,0.3255978226661682,7915,500.0,1755174884.1350503,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244833145.11305-555bca73-246e,resenc_pretrained_t2w_2025-08-14_10-23-27,finished,2025-08-14T10:24:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244833145.11305-555bca73-246e,,59ba59ad-3620-4072-b8ab-ba98f291aeec,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.9334788918495178,0.94189190864563,0.512499988079071,0.3518238663673401,0.6495647430419922,0.9951471090316772,0.9950599670410156,0.9868658781051636,0.98671293258667,0.3549664616584778,1.0,1.0,1.0,1.0,0.3312464654445648,6764,500.0,1755173815.024221,100.0,3.854818796385494e-08,5700.0,,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,
7244786607.99379-47937f65-8784,resenc_scratch_t2w_2025-08-14_23-23-29,finished,2025-08-14T23:23:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2w/runs/7244786607.99379-47937f65-8784,,ed847199-6227-4bc5-acae-643bc43f8263,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.5406376123428345,0.5185810327529907,0.5469594597816467,0.4669230580329895,1.080560326576233,1.0,1.0,1.0,1.0,0.32854893803596497,1.0,1.0,0.9871795177459716,0.9868398308753968,0.3331558108329773,15244,1000.0,1755229079.9540749,200.0,7.615242180436517e-09,11400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
