run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245461331.81226-27880594-1e42,eva_simclr_pretrained_t1gd_2025-08-07_04-03-32,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5211309790611267,,0.5084538459777832,,,,,,0.5262681245803833,0.525960385799408,,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245319771.81020-95187eaa-9c4b,resenc_MDAE_pretrained_t1gd_2025-08-08_19-16-05,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5238094925880432,,0.44101059436798096,,,,,,0.5221920013427734,0.5209558606147766,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245318970.80654-e46841bb-7d44,resenc_MDAE_pretrained_t1gd_2025-08-08_19-36-04,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5104166865348816,,0.39473971724510193,,,,,,0.47690218687057495,0.4615384638309479,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245318149.15762-0a998293-2c35,resenc_MDAE_pretrained_t1gd_2025-08-08_19-47-58,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5303571224212646,,0.43178170919418335,,,,,,0.4882246255874634,0.4780223965644837,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245992552.85006-706a66dc-b12e,brainiac_pretrained_flair_2025-08-01_00-27-57,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,brainiac,5e-05,1.0,100.0,100.0,0.48571428656578064,,0.3655914068222046,,,,,,0.5153985619544983,0.5061688423156738,,pretrained | mod_flair | timestamped
7245992502.24417-c85fc940-0f40,brainiac_scratch_flair_2025-08-01_00-28-10,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,brainiac,5e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,scratch | mod_flair | timestamped
7245992445.24078-1c05927a-f754,mri_core_pretrained_flair_2025-08-01_00-28-16,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,MRICore,5e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | model_MRICore | mod_flair | timestamped
7245992166.16135-c595f0b2-abee,resenc_pretrained_flair_2025-08-01_00-29-07,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,ResEncoder_Classifier,5e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | model_ResEncoder_Classifier | mod_flair | timestamped
7245992106.19787-af07305e-3099,dinov2_pretrained_flair_2025-08-01_02-13-54,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,dinov2,5e-05,1.0,50.0,100.0,0.5,,0.28915661573410034,,,,,,0.5,0.3709677457809448,,pretrained | mod_flair | timestamped
7245992053.16482-2e2a3664-6947,dinov2_frozen_flair_2025-08-01_00-31-28,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,dinov2,5e-05,4.0,50.0,100.0,0.5136904716491699,,0.41218864917755127,,,,,,0.5271739363670349,0.4462962746620178,,frozen | mod_flair | timestamped
7245992330.13942-793f9530-3091,brainmvp_pretrained_flair_2025-08-01_00-32-22,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,brainmvp,5e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5004528760910034,0.45680472254753113,,pretrained | mod_flair | timestamped
7245992383.76269-40372c04-aeb9,mri_core_frozen_flair_2025-08-01_00-32-27,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,MRICore,5e-05,4.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,frozen | model_MRICore | mod_flair | timestamped
7245991987.06816-1be17461-7020,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_00-33-22,july_stratified_upenn_gbm_gtr_status_single_flair,FLAIR,ResEncoder_Classifier,5e-05,4.0,200.0,200.0,0.4392857253551483,,0.4328682124614715,,,,,,0.5262681245803833,0.525960385799408,,pretrained | model_ResEncoder_Classifier | mod_flair | timestamped
