run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_depth,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_embed_dim,config_input_dim,config_mlp_ratio,config_num_heads,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_hidden_dim,config_image_size,config_max_epochs,config_patch_size,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_freeze_backbone,config_use_brainiac_preprocessing,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245971481.69693-e095246d-7d4e,brainmvp_pretrained_t2f_2025-08-01_06-18-20,finished,2025-08-01T06:18:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245971481.69693-e095246d-7d4e,,9ab9f2c5-32dc-4fa8-8673-49b640e23911,t-jiachentu,False,0,Classification,100,,False,brainmvp,100,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.7393151521682739,0.7841216325759888,0.5,0.3245614171028137,0.7268180251121521,0.7162009477615356,0.7270838022232056,0.6618442535400391,0.6584830284118652,0.6454066634178162,0.6978438496589661,0.717255711555481,0.5592515468597412,0.5260455012321472,0.6821495294570923,5658.0,500,1754034782.6643462,100,3.854818796385494e-08,5700,0.2,False,True,,,,,,,,,,,,,,,,,
7245970691.88174-40ce883b-19de,resenc_time_conditioned_pretrained_t2f_2025-08-01_06-29-15,finished,2025-08-01T06:30:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245970691.88174-40ce883b-19de,,80d45a64-d547-4739-bd52-39ea0f377541,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.7167041301727295,0.6878378391265869,0.5625,0.4505606591701507,0.966128945350647,0.9981882572174072,0.9981180429458618,0.9780051708221436,0.97785484790802,0.3528464436531067,0.9706199169158936,0.9722799062728882,0.9216909408569336,0.921052634716034,0.4106391370296478,16856.0,1000,1754046653.3733296,200,7.615242180436517e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245969861.21677-f80a8d21-1efa,dinov2_pretrained_t2f_2025-08-01_06-46-32,finished,2025-08-01T06:46:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245969861.21677-f80a8d21-1efa,,dc9de301-3b47-47e4-ae3c-0e1626062bd7,t-jiachentu,False,0,Classification,100,,False,dinov2,50,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,1,False,,,100,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,,0.5,0.5884678363800049,0.5277026891708374,0.6229729652404785,0.5722222328186035,0.8853442668914795,0.8500368595123291,0.85081946849823,0.7415902614593506,0.7383180856704712,0.5647590756416321,0.8236918449401855,0.8260568380355835,0.5405405163764954,0.423214316368103,0.6366324424743652,10719.0,500,1754041529.844086,100,3.854818796385494e-08,11300,,False,True,facebook/dinov2-base,,,,,,,,,,,,,,,,
7245969039.60955-49f45226-b294,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_06-55-52,finished,2025-08-01T06:56:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245969039.60955-49f45226-b294,,cae4b338-979b-402a-804e-0a3daa881c53,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9411159753799438,0.945270299911499,0.925000011920929,0.9219594597816468,0.5914823412895203,0.9999220967292786,0.9999215602874756,0.995412826538086,0.9955682158470154,0.33772292733192444,0.9485891461372375,0.9660429954528807,0.9487179517745972,0.9473319053649902,0.421873539686203,16644.0,1000,1754048030.4065363,200,7.615242180436517e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245917814.60849-9429b069-a23e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_21-08-09,finished,2025-08-01T21:08:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245917814.60849-9429b069-a23e,,248a44c0-0317-4d64-a505-c6ad095a2708,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.956614911556244,0.9587838053703308,0.7307432889938354,0.7193877696990967,0.6109118461608887,1.0,1.0,0.995412826538086,0.9955682158470154,0.33773112297058105,0.9875698685646056,0.9868329763412476,0.9102563858032228,0.907494306564331,0.4361320436000824,16262.0,1000,1754098794.547449,200,4.5691453082619125e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245916973.74143-1c8aad50-c674,resenc_time_conditioned_pretrained_t2f_2025-08-01_21-28-39,finished,2025-08-01T21:29:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245916973.74143-1c8aad50-c674,,9547a8fd-38ff-489e-b3a9-65cb09ea2581,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6459840536117554,0.6165540218353271,0.5979729890823364,0.535444974899292,0.9880890250205994,0.9939810633659364,0.9945111274719238,0.9871795177459716,0.9867191314697266,0.34454286098480225,1.0,1.0,0.9729729890823364,0.9736111164093018,0.34327811002731323,17235.0,1000,1754100997.2711396,200,4.5691453082619125e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245915082.96845-3b328107-44ae,mri_core_pretrained_t2f_2025-08-01_21-53-47,finished,2025-08-01T21:54:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245915082.96845-3b328107-44ae,,ebee077d-9c57-4f99-8c84-12086d49563e,t-jiachentu,False,0,Classification,200,12.0,False,MRICore,200,False,1,multiclass,False,auto,False,768.0,3,4.0,12.0,AdamW,16-mixed,CosineAnneal,20,4,False,512.0,224.0,200,16.0,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,False,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.5031779408454895,0.4837837815284729,0.49898648262023926,0.3452380895614624,0.7303045392036438,0.7821900844573975,0.7929898500442505,0.7280247807502747,0.7281671762466431,0.6104924082756042,0.819256067276001,0.7945252656936646,0.6282051205635071,0.5633049607276917,0.666671633720398,21394.0,1000,1754106668.6730444,200,4.5691453082619125e-09,22600,,False,,,,,,,,,,,,,,,,,,
7245914669.07624-fe1946f5-b931,dinov2_pretrained_t2f_2025-08-01_22-01-08,finished,2025-08-01T22:01:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245914669.07624-fe1946f5-b931,,a78d4477-6a95-4950-a1fd-7c7665e93f56,t-jiachentu,False,0,Classification,200,,False,dinov2,50,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,2,False,batchgenerators.get_training_transforms,10,mean,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,,0.5,0.7212199568748474,0.6902027130126953,0.6229729652404785,0.5722222328186035,0.7046809196472168,0.9003864526748657,0.8988865613937378,0.8172587156295776,0.8177813291549683,0.5282185077667236,0.8431286215782166,0.8336798548698425,0.7428967952728271,0.7246376872062683,0.6230851411819458,18410.0,1000,1754104106.541413,200,4.5691453082619125e-09,22600,,False,True,facebook/dinov2-base,,,,,,,,,,,,,,,,
7245914259.51847-f2574b4d-4ab4,brainmvp_pretrained_t2f_2025-08-01_22-07-44,finished,2025-08-01T22:08:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245914259.51847-f2574b4d-4ab4,,06956f60-8ed7-482f-84eb-65fe8b058fc0,t-jiachentu,False,0,Classification,200,,False,brainmvp,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.6636013984680176,0.6736485958099365,0.5,0.3245614171028137,0.8756603002548218,0.8109804391860962,0.8062416315078735,0.6950913667678833,0.6946364641189575,0.597255289554596,0.6481443643569946,0.6680526733398438,0.5966736078262329,0.5529412031173706,0.6934657096862793,11696.0,1000,1754097789.9779274,200,4.5691453082619125e-09,11400,0.2,False,True,,,,,,,,,,,,,,,,,
7245913852.98332-6a761f9c-7beb,brainiac_pretrained_t2f_2025-08-01_22-14-13,finished,2025-08-01T22:14:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245913852.98332-6a761f9c-7beb,,29c33408-6527-495e-87a8-7f333bbb4304,t-jiachentu,False,0,Classification,200,,False,brainiac,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.831814706325531,0.8168919086456299,0.5625,0.4505606591701507,1.5034364461898804,0.9991509318351746,0.9991374611854552,0.9868658781051636,0.98671293258667,0.3549553453922272,0.9856576919555664,0.984753966331482,0.9487179517745972,0.9473319053649902,0.4619176685810089,13847.0,1000,1754100324.808328,200,4.5691453082619125e-09,11400,0.2,False,True,,,,,,,,,,,,,,,,,
7245876156.33583-9c7e0f10-9a00,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-02_08-42-18,crashed,2025-08-02T08:42:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245876156.33583-9c7e0f10-9a00,,83914b84-3616-4c9f-b992-87c75f0ee415,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,,,,,,0.9607369899749756,0.962518572807312,0.9080608487129213,0.9070778489112854,0.443600058555603,0.8646993041038513,0.8669438362121582,0.792792797088623,0.7871148586273193,0.5543656945228577,4497.0,250,1754128603.8094225,49,7.464101615137755e-05,1450,,False,,,,,,,,,,,,,,,,,,
7245875419.98126-15bc64d5-796f,resenc_time_conditioned_pretrained_t2f_2025-08-02_08-58-27,finished,2025-08-02T08:59:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245875419.98126-15bc64d5-796f,,c2df5f65-25ba-49c2-ae16-5dc583a91e53,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.9699050188064576,0.9702702760696412,0.5,0.3245614171028137,0.7480829954147339,1.0,1.0,1.0,1.0,0.32892394065856934,0.9986577033996582,0.9986139535903932,0.9615384340286256,0.9605194330215454,0.3553483784198761,15148.0,1000,1754140343.0547814,200,6.092193744349217e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245874505.60146-9f51a64f-0e51,resenc_pretrained_t2f_2025-08-02_09-10-03,finished,2025-08-02T09:10:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245874505.60146-9f51a64f-0e51,,a8de4292-4c01-4527-876c-3f31c13d5a61,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5336846113204956,0.4496621787548065,0.6239864826202393,0.564479649066925,0.8317216038703918,1.0,1.0,1.0,1.0,0.3265957534313202,0.9986577033996582,0.9986140131950378,0.9743589758872986,0.9736841917037964,0.35927316546440125,16449.0,1000,1754142286.2188723,200,7.615242180436517e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245873680.87734-46fe46f6-71fc,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-02_09-29-59,finished,2025-08-02T09:30:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245873680.87734-46fe46f6-71fc,,6fcce5fb-a09a-4e7d-bcd1-0074528d9b98,t-jiachentu,False,0,Classification,200,,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,,1,False,0,True,False,full,0.2,8,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9490832686424256,0.9486486911773682,0.6499999761581421,0.5935143232345581,0.6152151226997375,1.0,1.0,1.0,1.0,0.3369961678981781,0.9720633029937744,0.970201015472412,0.908177375793457,0.9078788161277772,0.4550082981586456,14917.0,1000,1754141955.2985263,200,7.615242180436517e-09,5800,,False,,,,,,,,,,,,,,,,,,
7245829114.22305-95ee743d-e43c,resenc_time_conditioned_pretrained_t2f_2025-08-02_21-46-32,finished,2025-08-02T21:48:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245829114.22305-95ee743d-e43c,,d769a61b-a695-4cd6-b2f4-a6ef6613c592,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.9635074138641356,0.9641891717910768,0.5,0.3245614171028137,0.7256757020950317,0.9999220371246338,0.9999215602874756,0.995726466178894,0.9955710172653198,0.3360138237476349,0.9688252210617064,0.9670825004577636,0.8839223980903625,0.8810641765594482,0.4775402545928955,16283.0,1000,1754187568.5925248,200,7.615242180436517e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245826609.21992-2213b170-95ff,resenc_time_conditioned_pretrained_t2f_2025-08-02_22-37-37,finished,2025-08-02T22:39:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245826609.21992-2213b170-95ff,,6d7ebcfa-0a57-4d27-aa4f-a88a17fd17d8,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.8008455634117126,0.7895270586013794,0.5989865064620972,0.5261538624763489,0.9826971292495728,1.0,1.0,1.0,1.0,0.3285423815250397,1.0,1.0,1.0,1.0,0.32680070400238037,15581.0,1000,1754189932.9709573,200,4.5691453082619125e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245824394.03011-812d43b4-5b49,resenc_time_conditioned_pretrained_t2f_2025-08-02_23-12-15,finished,2025-08-02T23:13:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245824394.03011-812d43b4-5b49,,7fb00a22-fb9b-4c0e-aab4-42df1a2a3798,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.69349205493927,0.7074323892593384,0.620945930480957,0.5851293206214905,0.7631975412368774,1.0,1.0,1.0,1.0,0.3281789720058441,0.999323844909668,0.9993069767951964,0.9864864945411682,0.9868215322494508,0.345024436712265,14426.0,1000,1754190845.386968,200,1.5230484360873043e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245820283.92625-d7c5c703-253d,resenc_time_conditioned_pretrained_t2f_2025-08-03_02-22-49,finished,2025-08-03T01:10:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t2f/runs/7245820283.92625-d7c5c703-253d,,6fb9ac15-ddda-4cda-99eb-a9c46423cec9,t-jiachentu,False,0,Classification,200,,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,,3,,,AdamW,16-mixed,CosineAnneal,20,4,False,,,200,,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,False,1,False,0,True,False,full,0.2,4,False,batchgenerators.get_training_transforms,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6084851026535034,0.5641891956329346,0.5489864945411682,0.4420289993286133,1.0405441522598269,0.9999220967292786,0.9999215602874756,0.9911393523216248,0.9911393523216248,0.3398904800415039,0.9612255692481996,0.9667359590530396,0.9216909408569336,0.921052634716034,0.43009039759635925,15392.0,1041,1754202266.884302,200,6.092193744349217e-09,11400,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
