run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245694419.58277-5e0b8211-8d1d,resenc_MG_pretrained_t1_2025-08-04_11-16-41,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncoder_Classifier,8e-05,4,200,200,0.5,,0.4511627852916717,0.5321551561355591,0.5104435682296753,,,,,0.5,0.4507042169570923,0.6383928060531616,0.5799469351768494,pretrained | model_ResEncoder_Classifier | timestamped
7245693629.98136-d0a28706-2e9d,resenc_S3D_pretrained_t2_2025-08-04_11-26-14,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,8e-05,4,200,200,0.5,,0.4511627852916717,0.5321551561355591,0.5376662611961365,,,,,0.5,0.4507042169570923,0.8789682388305664,0.8683285713195801,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245739094.94730-ad380815-553b,mri_core_pretrained_t1_2025-08-03_22-54-08,july_stratified_upenn_gbm_idh1_status_single_t1,T1,MRICore,0.0001,1,100,100,0.5,,0.4511627852916717,0.5282278060913086,0.5096378326416016,,,,,0.5,0.4507042169570923,0.5133928656578064,0.5056451559066772,pretrained | model_MRICore | timestamped
7245465062.07268-50548245-ef8f,eva_mdae_pretrained_t2_2025-08-07_02-54-50,july_stratified_upenn_gbm_idh1_status_single_t2,T2,Eva_MAE,0.0001,2,200,200,0.4948453605175018,,0.4485981166362762,0.5267549753189087,0.5335810780525208,,,,,0.5952380895614624,0.6193301677703857,0.8457341194152832,0.8079938888549805,pretrained | model_Eva_MAE | mod_t2 | timestamped
7245355387.53640-40b00ae6-310b,resenc_MDAE_pretrained_t2_2025-08-08_09-31-56,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5265096426010132,0.551058292388916,,,,,0.5,0.4507042169570923,0.8680555820465088,0.7728140354156494,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245355660.95304-b3128d6e-05fd,resenc_MDAE_pretrained_t1_2025-08-08_09-27-49,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5255277156829834,0.5328744649887085,,,,,0.5,0.4507042169570923,0.5602678060531616,0.5382640957832336,pretrained | model_ResEncoder_Classifier | timestamped
7245823995.59588-77feb62e-2895,resenc_time_conditioned_pretrained_t1_2025-08-02_23-17-04,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncTimeConditioned,2e-05,4,200,200,0.5,,0.4511627852916717,0.5252822637557983,0.5302642583847046,,,,,0.5,0.4507042169570923,0.4893353283405304,0.5028465390205383,pretrained | model_ResEncTimeConditioned | timestamped
7245695966.29660-eb596bd9-d694,resenc_VoCo_pretrained_t2_2025-08-04_10-45-48,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,8e-05,4,200,200,0.5,,0.4511627852916717,0.5245459079742432,0.532110333442688,,,,,0.5,0.4507042169570923,0.7745535373687744,0.7698619365692139,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245606370.26208-7633f05b-f19a,resenc_time_conditioned_pretrained_t2_2025-08-05_11-56-10,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,3e-05,4,200,200,0.5,,0.4511627852916717,0.5245459079742432,0.5189458131790161,,,,,0.5,0.4507042169570923,0.78125,0.6908884048461914,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245883557.57361-842a4fe6-883d,resenc_time_conditioned_pretrained_t2_2025-08-02_06-44-30,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,6e-05,4,200,200,0.5,,0.4511627852916717,0.5223367214202881,0.5420384407043457,,,,,0.5,0.4507042169570923,0.8194444179534912,0.8142601251602173,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245353863.41357-4c4855f3-efe3,resenc_MDAE_pretrained_t2_2025-08-08_10-22-42,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5213549137115479,0.5206125378608704,,,,,0.5691964626312256,0.5794117450714111,0.7896825075149536,0.7072017192840576,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245977154.52548-490cf81f-ad98,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_06-27-28,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,2e-05,4,200,200,0.5,,0.4511627852916717,0.5211094617843628,0.534113347530365,,,,,0.6197916865348816,0.6308135986328125,0.7098214626312256,0.6724485754966736,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245353681.33714-b280c583-5721,resenc_MDAE_pretrained_t2_2025-08-08_09-47-07,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5206185579299927,0.5325936675071716,,,,,0.5424107313156128,0.5357142686843872,0.891865074634552,0.7980022430419922,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245740611.77791-6c34778b-41c1,dinov2_pretrained_t2_2025-08-03_22-28-19,july_stratified_upenn_gbm_idh1_status_single_t2,T2,dinov2,8e-05,4,50,200,0.5434462428092957,,0.4705128371715545,0.5198822021484375,0.527873694896698,,,,,0.5,0.4507042169570923,0.5897817611694336,0.5518758893013,pretrained | mod_t2 | timestamped
7245608026.11683-c03d7c36-baac,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-19-14,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,3e-05,4,200,200,0.5,,0.4511627852916717,0.5193912982940674,0.5196527242660522,,,,,0.5714285969734192,0.5821428298950195,0.810019850730896,0.7795021533966064,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245873275.06933-6093543a-a4ca,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_09-31-10,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5191458463668823,0.5279927253723145,,,,,0.5476190447807312,0.5419328212738037,0.8864086866378784,0.7931041717529297,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245353421.72745-a46c47f4-e11e,resenc_MDAE_pretrained_t1_2025-08-08_09-59-47,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5184094905853271,0.5104230046272278,,,,,0.5,0.4507042169570923,0.643105149269104,0.5785951614379883,pretrained | model_ResEncoder_Classifier | timestamped
7245355332.55868-e07afd2f-337a,resenc_MDAE_pretrained_t2_2025-08-08_10-25-56,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5184094309806824,0.5167114734649658,,,,,0.5424107313156128,0.5357142686843872,0.8794642686843872,0.7880229949951172,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245883193.58069-e29f9afa-acbd,mri_core_pretrained_t1_2025-08-02_06-45-14,july_stratified_upenn_gbm_idh1_status_single_t1,T1,MRICore,6e-05,4,200,200,0.5,,0.4511627852916717,0.5164457559585571,0.5049822330474854,,,,,0.5,0.4507042169570923,0.4709821343421936,0.4986744523048401,pretrained | model_MRICore | timestamped
7245970419.98256-117d6776-24d8,resenc_time_conditioned_pretrained_t2_2025-08-01_06-33-45,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,0.0001,4,200,200,0.5,,0.4511627852916717,0.5137456655502319,0.5749301910400391,,,,,0.5,0.4507042169570923,0.7507440447807312,0.6631186008453369,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
