run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245826067.42448-c4cb5d5a-c8b8,resenc_time_conditioned_pretrained_t2_2025-08-02_22-37-38,finished,2025-08-02T22:39:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245826067.42448-c4cb5d5a-c8b8,,83840bd6-35cd-45d0-9f5f-9d08edb19a9b,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,19141.0,,,,,,,,False,,256.0,0.5,64.0,,0.5612634420394897,0.5775336027145386,0.5,0.4406779706478119,0.5899498462677002,0.940270185470581,0.9465800523757936,0.8718909025192261,0.8787360787391663,0.41783276200294495,0.6857935786247253,0.695732831954956,0.6580086350440979,0.6797385811805725,0.5790156126022339,1000.0,1754193486.800497,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245823857.58207-2be2d5de-64f2,resenc_time_conditioned_pretrained_t2_2025-08-02_23-14-10,finished,2025-08-02T23:15:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245823857.58207-2be2d5de-64f2,,772b0f81-7a4a-4025-8e9a-a557cfd0f7f6,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,19038.0,,,,,,,,False,,256.0,0.5,64.0,,0.6983988881111145,0.7557997703552246,0.517399251461029,0.48347824811935425,0.5610380172729492,0.9777809381484984,0.9761164784431458,0.9486644864082336,0.9626227617263794,0.36121928691864014,0.7195954918861389,0.7074830532073975,0.6623376607894897,0.6735509634017944,0.6034069657325745,1000.0,1754195576.3049974,200.0,1.5230484360873043e-09,14800.0,,,,,,,,,,,,
7245819752.79697-5f0e54c7-90b4,resenc_time_conditioned_pretrained_t2_2025-08-03_02-06-30,finished,2025-08-03T02:07:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245819752.79697-5f0e54c7-90b4,,579ca0fb-c29b-4b94-a39c-f4a436684525,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,18054.0,,,,,,,,False,,256.0,0.5,64.0,,0.6646082401275635,0.6813186407089233,0.5897436141967773,0.5927215218544006,0.5829159617424011,0.8708728551864624,0.8940432667732239,0.8002755641937256,0.8253034353256226,0.46112918853759766,0.7318782210350037,0.7575757503509521,0.6471861600875854,0.6742912530899048,0.530624508857727,1000.0,1754204894.1602778,200.0,6.092193744349217e-09,14800.0,,,,,,,,,,,,
7245739345.51672-88566f04-2c96,mri_core_pretrained_t2_2025-08-03_22-44-48,finished,2025-08-03T22:45:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245739345.51672-88566f04-2c96,,7d736246-4cfa-4c00-8172-db829c87ca2a,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,16272.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,0.5288580656051636,0.5329670310020447,0.5,0.4406779706478119,0.5836367011070251,0.5345149040222168,0.5551865100860596,0.5,0.441904753446579,0.5786870718002319,0.5,0.5,0.5,0.4399999976158142,0.584716796875,500.0,1754277393.188959,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245739023.31113-00d68603-38f8,resenc_pretrained_t2_2025-08-03_22-56-15,finished,2025-08-03T22:56:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245739023.31113-00d68603-38f8,,73e3c8e2-ea3f-4560-8a9d-24ad748bc967,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,21176.0,,,,,,,,,,,,,,0.7319185733795166,0.7634309530258179,0.5979853272438049,0.6093974113464355,0.60749351978302,0.9489210844039916,0.9477812051773072,0.9154536724090576,0.9257206916809082,0.3907691240310669,0.9246916174888612,0.9282622337341307,0.8571428656578064,0.8979166746139526,0.42864853143692017,1000.0,1754282984.9235575,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245719086.15515-07938852-dd59,brainiac_pretrained_t2_2025-08-04_04-20-49,finished,2025-08-04T04:21:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245719086.15515-07938852-dd59,,4fb1fcc7-68b5-437f-8445-6390de566320,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,17158.0,,,,,,,,,,,,,,0.680227518081665,0.7228326797485352,0.5787546038627625,0.5845223665237427,0.5966772437095642,0.968407392501831,0.9923685789108276,0.9158775806427002,0.9396995306015016,0.37526094913482666,0.6609333157539368,0.6873840093612671,0.5865800976753235,0.5976539850234985,0.6355133652687073,1000.0,1754298433.9591887,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245719007.02185-2c87a397-6d2e,brainiac_scratch_t2_2025-08-04_04-29-43,finished,2025-08-04T04:30:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245719007.02185-2c87a397-6d2e,,31267ae8-9387-4a93-9834-0ddc48225dcb,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,False,epochwise,cls_token,,True,0.0,16608.0,,,,,,,,,,,,,,0.6818594336509705,0.7747253179550171,0.6913919448852539,0.6880720257759094,0.5502777695655823,0.9116554260253906,0.9450961351394652,0.7925028204917908,0.8292025923728943,0.4521524012088776,0.6856193542480469,0.704390823841095,0.6406926512718201,0.6638719439506531,0.62441086769104,1000.0,1754298416.9411862,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245717816.32438-aad4ecb7-3370,brainmvp_pretrained_t2_2025-08-04_04-42-00,finished,2025-08-04T04:42:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245717816.32438-aad4ecb7-3370,,d1e0bce1-b884-4647-b8f6-adbf3c259099,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,12031.0,,,,,,,,,,,,,,0.6386418342590332,0.6553723812103271,0.5,0.4406779706478119,0.6984365582466125,0.8167740702629089,0.8684284687042236,0.7096876502037048,0.7349694967269897,0.4929693937301636,0.6821027398109436,0.7034631967544556,0.6060606241226196,0.625,0.5721477270126343,1000.0,1754294581.984288,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245697060.53811-821df149-5b36,resenc_SwinUNETR_pretrained_t2_2025-08-04_10-28-12,finished,2025-08-04T10:29:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245697060.53811-821df149-5b36,,3ac6ae08-5a17-4f2d-963b-f92a0a86d00c,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,16845.0,,,,,,,,,,,,,,0.7635142207145691,0.7735042572021484,0.7042124271392822,0.7077831029891968,0.5316598415374756,0.9976463317871094,0.9987281560897828,0.9814513921737672,0.9843775033950806,0.3424968421459198,0.8302226662635803,0.8212739825248718,0.7770562767982483,0.7919321060180664,0.5254935026168823,1000.0,1754320206.2858045,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245696214.30369-a81fe93a-4f5f,resenc_VoCo_pretrained_t2_2025-08-04_10-41-19,finished,2025-08-04T10:41:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245696214.30369-a81fe93a-4f5f,,851076df-c647-4e9e-add6-dbb722d83f0e,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,20621.0,,,,,,,,,,,,,,0.7562358975410461,0.7533577680587769,0.6840659379959106,0.7250000238418579,0.5587940216064453,1.0,1.0,0.9754098653793336,0.9841829538345336,0.3321903347969055,0.8210222721099854,0.8487941026687622,0.7359307408332825,0.761805534362793,0.5400387644767761,1000.0,1754324735.1392992,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245695443.40876-b333f2c8-2714,resenc_SimCLR_pretrained_t2_2025-08-04_10-54-27,finished,2025-08-04T10:55:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245695443.40876-b333f2c8-2714,,ce6f3b68-a1d0-4504-8aa8-a4a6e241a19d,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,20871.0,,,,,,,,,,,,,,0.7066587209701538,0.7390109300613403,0.5824176073074341,0.5925925970077515,0.5706843733787537,0.9659361839294434,0.9725127220153807,0.8688524961471558,0.907861590385437,0.39478662610054016,0.8038913011550903,0.8317872881889343,0.6948052048683167,0.7267149686813354,0.5284832119941711,1000.0,1754325771.8634503,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245694653.93824-49184917-14c7,resenc_MG_pretrained_t2_2025-08-04_11-13-30,finished,2025-08-04T11:14:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245694653.93824-49184917-14c7,,b1d6707a-fffa-433a-851c-46341d4fcc55,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,21620.0,,,,,,,,,,,,,,0.7908079028129578,0.8284493088722229,0.7472527623176575,0.7605224847793579,0.5284826755523682,0.993539333343506,0.995124340057373,0.9590163826942444,0.9733020067214966,0.3472006320953369,0.8436058759689331,0.8679653406143188,0.7186146974563599,0.7509077787399292,0.5050054788589478,1000.0,1754327664.4061108,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245693100.93156-235e4a5c-675d,resenc_VF_pretrained_t2_2025-08-04_11-46-16,finished,2025-08-04T11:46:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245693100.93156-235e4a5c-675d,,4a1f77bf-89ea-4ea4-93b2-d41919724b74,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,22135.0,,,,,,,,,,,,,,0.7535834312438965,0.817460298538208,0.5586080551147461,0.5572450757026672,0.6078527569770813,0.9993323683738708,0.9996467232704164,0.9918032884597778,0.9947924613952636,0.3359283208847046,0.8801524639129639,0.9019789695739746,0.7662338018417358,0.7958333492279053,0.49394622445106506,1000.0,1754330147.3602176,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245608613.85402-3d99d003-beb1,resenc_pretrained_t2_2025-08-05_11-07-54,finished,2025-08-05T11:08:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245608613.85402-3d99d003-beb1,,399f1d6d-9fd8-4cad-b399-63f640177294,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,21053.0,,,,,,,,,,,,,,0.6274452209472656,0.7014651894569397,0.6373626589775085,0.6373626589775085,0.5587016940116882,0.9641810655593872,0.9726893901824952,0.8908634781837463,0.9080402851104736,0.4012662470340729,0.7664607763290405,0.8017934560775757,0.6341991424560547,0.6538389921188354,0.5551518201828003,1000.0,1754413161.3393958,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245608478.07893-77ff8d52-4691,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-10-35,finished,2025-08-05T11:11:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245608478.07893-77ff8d52-4691,,6600f320-4a54-471a-a824-dc1e87bd13d0,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20602.0,,,,,,,,,,,,,,0.7071982622146606,0.7484737634658813,0.6327838897705078,0.6417763233184814,0.5535693168640137,0.9943099617958068,0.9954070448875428,0.9710994958877563,0.9739625453948976,0.35114380717277527,0.7342106103897095,0.7736549377441406,0.6580086350440979,0.6797385811805725,0.5893910527229309,1000.0,1754412872.6574318,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245608043.43007-0571f3ff-316b,resenc_multimodal_mm_mdae_pretrained_pretrained_t2_2025-08-05_11-19-17,finished,2025-08-05T11:19:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245608043.43007-0571f3ff-316b,,8e688577-5b4f-4703-b4b6-12db29ba83c7,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,21401.0,,,,,,,,,,,,,,0.7902792692184448,0.797924280166626,0.6602563858032227,0.6970006227493286,0.5311302542686462,0.9936174154281616,0.9965375661849976,0.9607475996017456,0.9635474681854248,0.3624645471572876,0.83558189868927,0.837971568107605,0.7597402334213257,0.783443808555603,0.5105971693992615,1000.0,1754414183.3452268,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
7245607795.46368-94b1dab3-c9e0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-05_11-23-55,finished,2025-08-05T11:24:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t2/runs/7245607795.46368-94b1dab3-c9e0,,7bf93708-4c18-430b-8e03-9f32505814bd,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,2.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,3e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,20890.0,,,,,,,,,,,,,,0.7902792692184448,0.797924280166626,0.6602563858032227,0.6970006227493286,0.5311302542686462,0.9936174154281616,0.9965375661849976,0.9607475996017456,0.9635474681854248,0.3624645471572876,0.83558189868927,0.837971568107605,0.7597402334213257,0.783443808555603,0.5105971693992615,1000.0,1754413958.483781,200.0,2.2845726541309562e-09,7400.0,,,,,,,,,,,,
