run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7246050359.58157-2b4d26c3-db8a,resenc_pretrained_t1n_2025-07-31_08-19-42,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,2e-05,4,100,100,0.5,,0.4651567935943603,0.8632959127426147,0.7868845462799072,,,,,0.8880374431610107,0.901183784008026,0.9706478118896484,0.9307948350906372,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245463181.96551-87477824-b9ab,eva_mg_pretrained_t2f_2025-08-07_03-33-27,july_stratified_brats23_gli_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200,0.6068820357322693,,0.6428278088569641,0.8541667461395264,0.755271315574646,,,,,0.7911124229431152,0.8428914546966553,0.923125147819519,0.9052002429962158,pretrained | model_Eva_MAE | mod_t2f | timestamped
7245829062.93637-07269ac2-8cf1,resenc_time_conditioned_pretrained_t2f_2025-08-02_21-47-21,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncTimeConditioned,0.0001,4,200,200,0.5874999761581421,,0.619835615158081,0.8537453413009644,0.7452782988548279,,,,,0.8507808446884155,0.8190149664878845,0.9622132182121276,0.9125540256500244,pretrained | model_ResEncTimeConditioned | mod_t2f | timestamped
7245463211.37346-017871f6-e04d,eva_vf_pretrained_t2f_2025-08-07_03-43-34,july_stratified_brats23_gli_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200,0.7000468373298645,,0.7021885514259338,0.8500000238418579,0.7308475375175476,,,,,0.8001735210418701,0.8407135605812073,0.8702043294906616,0.8431221842765808,pretrained | model_Eva_MAE | mod_t2f | timestamped
7245319345.48528-a2e8c284-65fe,resenc_MDAE_pretrained_t2f_2025-08-08_19-29-15,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,6e-05,4,200,200,0.6725187301635742,,0.7081496715545654,0.8495786786079407,0.7616887092590332,,,,,0.8179583549499512,0.8078135251998901,0.926161527633667,0.886991024017334,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7246050306.47744-5dd3599e-96a9,resenc_pretrained_t2f_2025-07-31_08-26-31,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,4,100,100,0.7169007658958435,,0.7420167922973633,0.8446160554885864,0.8001722097396851,,,,,0.8639386892318726,0.8561320900917053,0.976094126701355,0.9388545751571656,pretrained | model_ResEncoder_Classifier | mod_t2f | timestamped
7245588521.35647-30d54aa9-bcef,resenc_time_conditioned_pretrained_t2f_2025-08-05_16-37-03,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncTimeConditioned,7e-05,4,180,180,0.574999988079071,,0.6005052328109741,0.8435393571853638,0.7391075491905212,,,,,0.8439368009567261,0.8555763363838196,0.9773472547531128,0.9417900443077089,pretrained | model_ResEncTimeConditioned | mod_t2f | timestamped
7245874466.58543-7b2205ad-491a,resenc_pretrained_t2w_2025-08-02_09-17-27,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4651567935943603,0.8411048650741577,0.707477331161499,,,,,0.9220647811889648,0.8516536951065063,0.9711297750473022,0.9009191989898682,pretrained | model_ResEncoder_Classifier | mod_t2w | timestamped
7245320167.09828-634cfa31-8ba0,resenc_MDAE_pretrained_t2w_2025-08-08_19-16-55,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncoder_Classifier,6e-05,4,200,200,0.5712546706199646,,0.5931978821754456,0.8407771587371826,0.7617678642272949,,,,,0.854540228843689,0.8291316628456116,0.9539232850074768,0.9113574028015136,pretrained | model_ResEncoder_Classifier | mod_t2w | timestamped
7245461903.96913-942c640b-3b5a,eva_simclr_pretrained_t2f_2025-08-07_03-50-32,july_stratified_brats23_gli_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200,0.5249999761581421,,0.5144022703170776,0.8384831547737122,0.7680594325065613,,,,,0.8035955429077148,0.8210505247116089,0.9131964445114136,0.8890501260757446,pretrained | model_Eva_MAE | mod_t2f | timestamped
7245693303.01719-c3538508-a573,resenc_VF_pretrained_t1n_2025-08-04_11-31-01,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,8e-05,4,200,200,0.5231273174285889,,0.5123610496520996,0.8376872539520264,0.7138398885726929,,,,,0.9242818355560304,0.8860464096069336,0.9570560455322266,0.9171602129936218,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245522769.70117-d7ad9cb5-d962,eva_mdae_pretrained_t2f_2025-08-06_10-58-14,july_stratified_brats23_gli_vs_met_single_t2f,T2f,Eva_MAE,5e-05,2,200,200,0.6350187063217163,,0.6675090193748474,0.837172269821167,0.7296419739723206,,,,,0.792992115020752,0.8495400547981262,0.9487179517745972,0.9085814356803894,pretrained | model_Eva_MAE | mod_t2f | timestamped
7245461948.71993-cc3b5747-4d64,eva_simclr_pretrained_t1c_2025-08-07_03-50-26,july_stratified_brats23_gli_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200,0.5637640357017517,,0.5797974467277527,0.8357208967208862,0.7145555019378662,,,,,0.8073549270629883,0.8326321840286255,0.9119433164596558,0.8623858094215393,pretrained | model_Eva_MAE | mod_t1c | timestamped
