id,name,state,created_at,project,Notes,tags,url,modality,benchmark,config.sam,config.fold,config.task,config.T_max,config.mixup,config.model,config.epochs,config.compile,config.devices,config.metrics,config.subtask,config.nesterov,config.strategy,config.benchmark,config.input_dim,config.optimizer,config.precision,config.scheduler,config.warmstart,config.batch_size,config.cifar_size,config.max_epochs,config.pretrained,config.save_preds,config.warmstart2,config.accelerator,config.input_shape,config.mixup_alpha,config.num_classes,config.num_workers,config.result_plot,config.adaptive_sam,config.modality_idx,config.target_shape,config.undecay_norm,config.weight_decay,config.data_root_dir,config.deterministic,config.learning_rate,config.input_channels,config.random_batches,config.resnet_dropout,config.sync_batchnorm,config.apply_shakedrop,config.finetune_method,config.freeze_backbone,config.label_smoothing,config.test_transforms,config.final_batch_size,config.stochastic_depth,config.train_transforms,config.log_every_n_steps,config.squeeze_excitation,config.zero_init_residual,config.classification_task,config.use_single_modality,config.auto_batch_size_mode,config.auto_batch_size_steps,config.prepare_data_per_node,config.accumulate_grad_batches,config.auto_batch_size_enabled,config.metric_computation_mode,config.token_aggregation_method,config.pretrained_checkpoint_path,config.classification_head_dropout,summary.Test/AP,summary.Test/AUROC,summary.Test/Balanced_Accuracy,summary.Test/F1,summary.Test/loss,summary.Train/AP,summary.Train/AUROC,summary.Train/Balanced_Accuracy,summary.Train/F1,summary.Train/loss,summary.Val/AP,summary.Val/AUROC,summary.Val/Balanced_Accuracy,summary.Val/F1,summary.Val/loss,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.epoch,summary.lr-AdamW,summary.trainer/global_step,summary.val_ConfusionMatrix_absolute,summary.val_ConfusionMatrix_normalized,metrics.Test_AUROC,metrics.Val_AUROC,metrics.Test_AP,metrics.Val_AP,metrics.Test_F1,metrics.Val_F1,metrics.Test_Balanced_Accuracy,metrics.Val_Balanced_Accuracy,metrics.epoch,config.time_dim,config.dropout_rate,config.freeze_encoder,config.learned_sinusoidal_dim,config.gradient_clip_val,config.use_brainiac_preprocessing,config.chpt_path,config.pretrained_encoder_path
7245180444.69486-ac4bb39f-002f,resenc_time_conditioned_pretrained_t1_2025-08-10_10-01-02,finished,2025-08-10T10:01:47Z,july_stratified_upenn_gbm_survival_2year_single_t1,EXPERIMENTAL RESENC_TIME_CONDITIONED pretrained on upenn_gbm survival_2year with multi-modal (t1_t1gd_t2_flair) - lr=8e-5,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245180444.69486-ac4bb39f-002f,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5809858441352844,0.6032801866531372,0.5,0.4433962404727936,0.5756941437721252,0.5037449598312378,0.5049472451210022,0.5,0.4435611963272095,0.5772197842597961,0.5570818185806274,0.5864695310592651,0.5,0.44285714626312256,0.5769568681716919,23911,1000,1754844018.489946,{'runtime': 23911},200,6.092193744349217e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_4e0b84ed21d96118e248.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6032801866531372,0.5864695310592651,0.5809858441352844,0.5570818185806274,0.4433962404727936,0.44285714626312256,0.5,0.5,200,256.0,0.5,False,64.0,,,,
7245056389.37113-06db9e13-c237,resenc_c2s_pretrained_t1_2025-08-11_20-28-03,finished,2025-08-11T20:28:39Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_C2S pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245056389.37113-06db9e13-c237,t1,upenn_gbm_survival_2year,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5731555223464966,0.571143627166748,0.5,0.4433962404727936,0.6161061525344849,0.4854601621627808,0.4467414021492005,0.5,0.4435611963272095,0.5810921788215637,0.5415855646133423,0.5600358247756958,0.5,0.44285714626312256,0.5772106051445007,12304,500,1754956417.4375763,{'runtime': 12304},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_b24c9bcb1cc5025b2baa.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_efd85b8eadb3bbf8d338.png'], 'format': 'png', 'height': 800, 'width': 800}",0.571143627166748,0.5600358247756958,0.5731555223464966,0.5415855646133423,0.4433962404727936,0.44285714626312256,0.5,0.5,100,,,,,,,,
7245044799.77374-a73c0fe2-6443,resenc_emdae_base_pretrained_t1_2025-08-11_23-40-30,finished,2025-08-11T23:40:57Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_BASE pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245044799.77374-a73c0fe2-6443,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5084252953529358,0.4929078221321106,0.5,0.4433962404727936,0.5787339806556702,0.593025803565979,0.598944902420044,0.5,0.4435611963272095,0.5671321749687195,0.5122585296630859,0.5058243274688721,0.5,0.44285714626312256,0.5820052027702332,18230,1000,1754973888.8358672,{'runtime': 18230},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_c738840d931a713e00b7.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4929078221321106,0.5058243274688721,0.5084252953529358,0.5122585296630859,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245044102.53113-1b0fc2ba-bcf1,resenc_emdae_bottleneck_pretrained_t1_2025-08-11_23-47-03,finished,2025-08-11T23:47:31Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_BOTTLENECK pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245044102.53113-1b0fc2ba-bcf1,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5709092617034912,0.6039450168609619,0.5,0.4433962404727936,0.6586226224899292,0.5071265697479248,0.4986117482185364,0.5,0.4435611963272095,0.5805575847625732,0.4961389899253845,0.4242831468582154,0.5,0.44285714626312256,0.5785912871360779,21392,1000,1754977443.1285214,{'runtime': 21392},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_457f3c4f3c665798a222.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6039450168609619,0.4242831468582154,0.5709092617034912,0.4961389899253845,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245043409.01018-4062215b-55bd,resenc_emdae_bottleneck_flow_pretrained_t1_2025-08-12_00-03-13,finished,2025-08-12T00:03:42Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_BOTTLENECK_FLOW pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245043409.01018-4062215b-55bd,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5300803780555725,0.49822694063186646,0.5,0.4433962404727936,0.5783949494361877,0.6015151143074036,0.6731789112091064,0.5,0.4435611963272095,0.5597987174987793,0.5356901288032532,0.5806452035903931,0.5,0.44285714626312256,0.5813149213790894,21732,1000,1754978746.66982,{'runtime': 21732},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_b20bcb57fa50fea05ac9.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.49822694063186646,0.5806452035903931,0.5300803780555725,0.5356901288032532,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245042716.10946-d6bba471-19f5,resenc_emdae_multistage_flow_pretrained_t1_2025-08-12_00-14-37,finished,2025-08-12T00:15:06Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_MULTISTAGE_FLOW pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245042716.10946-d6bba471-19f5,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4992760121822357,0.4403811991214752,0.5,0.4433962404727936,0.5768932700157166,0.6114405393600464,0.6653541326522827,0.5,0.4435611963272095,0.5598815679550171,0.5258911848068237,0.5353943109512329,0.5,0.44285714626312256,0.5813214778900146,21354,1000,1754979058.6092606,{'runtime': 21354},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_e2138a2c558161b065ac.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.4403811991214752,0.5353943109512329,0.4992760121822357,0.5258911848068237,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245042026.50500-21342d60-32d5,resenc_emdae_randmask_flow_pretrained_t1_2025-08-12_01-20-35,finished,2025-08-12T00:27:19Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_RANDMASK_FLOW pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245042026.50500-21342d60-32d5,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5505943894386292,0.5864361524581909,0.5,0.4433962404727936,0.5776447653770447,0.5074763894081116,0.4989398717880249,0.5,0.4435611963272095,0.5784703493118286,0.5300256013870239,0.5483871102333069,0.5,0.44285714626312256,0.5773120522499084,24191,1086,1754983712.935011,{'runtime': 24191},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_1083_c738840d931a713e00b7.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_1082_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5864361524581909,0.5483871102333069,0.5505943894386292,0.5300256013870239,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245041331.19370-3a4e029c-08af,resenc_emdae_randmask_multistage_pretrained_t1_2025-08-12_00-34-07,finished,2025-08-12T00:34:36Z,july_stratified_upenn_gbm_survival_2year_single_t1,Stratified RESENC_EMDAE_RANDMASK_MULTISTAGE pretrained on upenn_gbm survival_2year with t1,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245041331.19370-3a4e029c-08af,t1,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,0,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5307258367538452,0.5438829660415649,0.5,0.4433962404727936,0.5854714512825012,0.5408865213394165,0.5641880035400391,0.5,0.4435611963272095,0.5745100378990173,0.5080796480178833,0.4504928290843963,0.5,0.44285714626312256,0.5871913433074951,21411,1000,1754980287.9657514,{'runtime': 21411},200,5.330669526305569e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_9655affbbfdb781e27b8.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5438829660415649,0.4504928290843963,0.5307258367538452,0.5080796480178833,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245976996.45560-967dfba1-d482,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-01_06-25-02,finished,2025-08-01T04:44:34Z,july_stratified_upenn_gbm_survival_2year_single_t1gd,Stratified RESENC_MDAE pretrained on upenn_gbm survival_2year with t1gd,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245976996.45560-967dfba1-d482,t1gd,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5901244878768921,0.6316489577293396,0.5,0.4433962404727936,0.573833167552948,0.780521035194397,0.855924129486084,0.6792619228363037,0.7120414972305298,0.50095534324646,0.6042530536651611,0.5999103784561157,0.5611559152603149,0.5666072368621826,0.5956790447235107,25257,1206,1754049215.0266144,{'runtime': 25257},200,1.5230484360873043e-09,8800,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_1203_e4db880d341935aa9c96.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_1202_129c2993b9d86743e7a3.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6316489577293396,0.5999103784561157,0.5901244878768921,0.6042530536651611,0.4433962404727936,0.5666072368621826,0.5,0.5611559152603149,200,,,,,,,,
7245976194.58483-5a5679c3-e494,resenc_time_conditioned_pretrained_t1gd_2025-08-01_06-12-49,finished,2025-08-01T04:56:21Z,july_stratified_upenn_gbm_survival_2year_single_t1gd,Stratified RESENC_TIME_CONDITIONED pretrained on upenn_gbm survival_2year with t1gd,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245976194.58483-5a5679c3-e494,t1gd,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5202773809432983,0.539893627166748,0.5,0.4433962404727936,0.5769853591918945,0.57590252161026,0.6187338829040527,0.5,0.4435611963272095,0.5678982734680176,0.551552414894104,0.542786717414856,0.5,0.44285714626312256,0.5769549608230591,25377,1161,1754050121.4738908,{'runtime': 25377},200,1.5230484360873043e-09,17600,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_1158_4e0b84ed21d96118e248.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_1157_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.539893627166748,0.542786717414856,0.5202773809432983,0.551552414894104,0.4433962404727936,0.44285714626312256,0.5,0.5,200,256.0,0.5,False,64.0,,,,
7245974399.84562-3d104ee0-cd0d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-01_05-29-01,finished,2025-08-01T05:29:39Z,july_stratified_upenn_gbm_survival_2year_single_t1gd,Stratified RESENC_MDAE pretrained on upenn_gbm survival_2year with t1gd,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245974399.84562-3d104ee0-cd0d,t1gd,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5785075426101685,0.6351950168609619,0.5,0.4433962404727936,0.576090395450592,0.5537406802177429,0.6152506470680237,0.5,0.4435611963272095,0.5711288452148438,0.5916368961334229,0.6225358247756958,0.5,0.44285714626312256,0.5697473883628845,22080,1000,1754048252.494532,{'runtime': 22080},200,1.5230484360873043e-09,70000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_c66fd5985fb7372ab854.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6351950168609619,0.6225358247756958,0.5785075426101685,0.5916368961334229,0.4433962404727936,0.44285714626312256,0.5,0.5,200,,,,,,,,
7245973529.95971-5bbbf13b-b595,resenc_time_conditioned_pretrained_t1gd_2025-08-01_05-39-44,finished,2025-08-01T05:40:31Z,july_stratified_upenn_gbm_survival_2year_single_t1gd,Stratified RESENC_TIME_CONDITIONED pretrained on upenn_gbm survival_2year with t1gd,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245973529.95971-5bbbf13b-b595,t1gd,upenn_gbm_survival_2year,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.4919748306274414,0.45390069484710693,0.5,0.4433962404727936,0.577122151851654,0.49927806854248047,0.4793023467063904,0.5,0.4435611963272095,0.5782541036605835,0.500392735004425,0.4634856581687927,0.5,0.44285714626312256,0.577945351600647,24454,1000,1754051279.5316734,{'runtime': 24454},200,1.5230484360873043e-09,70000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_997_457f3c4f3c665798a222.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_996_7d4d0f93abbd44d01942.png'], 'format': 'png', 'height': 800, 'width': 800}",0.45390069484710693,0.4634856581687927,0.4919748306274414,0.500392735004425,0.4433962404727936,0.44285714626312256,0.5,0.5,200,256.0,0.5,False,64.0,,,,
