run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7245606043.22659-ee967158-0897,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_15-56-10,finished,2025-08-05T15:56:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245606043.22659-ee967158-0897,,0cf8afc3-7a0d-4491-a59f-21c232a65b98,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,3e-05,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.5025328993797302,0.4675324559211731,0.4870129823684693,0.47999998927116394,1.3492486476898191,0.9967978000640868,0.9968528747558594,0.9555468559265136,0.9573375582695008,0.28896376490592957,0.6443064212799072,0.6038961410522461,0.6136363744735718,0.5993589758872986,1.089097023010254,18220.0,1000.0,1754427636.152192,200.0,2.2845726541309562e-09,3600.0,,cls_token,,,,,,,,False,,,256.0,0.5,64.0
7245589511.05167-dea49591-189d,resenc_pretrained_mixed_contrasts_2025-08-05_16-21-24,finished,2025-08-05T16:22:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245589511.05167-dea49591-189d,,1fb31fb2-5b04-4b78-ab41-3b8aba6af337,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,False,0.2,0.46113917231559753,0.350649356842041,0.3311688303947449,0.3055555522441864,0.6932108402252197,0.947608470916748,0.9488592147827148,0.9110935926437378,0.9142856597900392,0.4004735052585602,0.5441305637359619,0.4935064911842346,0.4577922224998474,0.4482173025608063,0.8796356916427612,15008.0,900.0,1754425927.4350655,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245589103.31606-e9d1aac0-f30b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-05_16-26-10,finished,2025-08-05T16:26:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245589103.31606-e9d1aac0-f30b,,c6d34944-3639-4071-a153-61ef7696123a,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.7297800779342651,0.7207791805267334,0.7207792401313782,0.718196451663971,0.6386470198631287,0.9695087671279908,0.9724626541137696,0.8988984823226929,0.9004542827606201,0.3424147069454193,0.5429887771606445,0.5324674844741821,0.4870129823684693,0.47999998927116394,1.085754632949829,13551.0,900.0,1754424752.6093054,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245588659.61176-05bb0cc5-ca59,resenc_multimodal_mm_mdae_pretrained_pretrained_mixed_contrasts_2025-08-05_16-39-44,finished,2025-08-05T16:40:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245588659.61176-05bb0cc5-ca59,,0382c9ab-5962-4368-9930-263ea13b8e65,t-jiachentu,False,0,Classification,180.0,False,ResEncoderMultiModal_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6246206760406494,0.5779221057891846,0.5616883039474487,0.4791666865348816,0.8024647235870361,0.9526436924934388,0.953579843044281,0.9110935926437378,0.9142856597900392,0.3846687078475952,0.38992857933044434,0.20779219269752505,0.23376624286174777,0.23510468006134033,1.8332972526550293,13412.0,900.0,1754425419.911108,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245588234.65983-f2e662c9-f350,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-05_16-49-52,finished,2025-08-05T16:51:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245588234.65983-f2e662c9-f350,,afdbf82d-05c6-4773-b641-0c020779a89b,t-jiachentu,False,0,Classification,180.0,False,ResEncTimeConditioned,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.5272777080535889,0.4675324559211731,0.48376622796058655,0.4485294222831726,0.7539873719215393,0.8770469427108765,0.8874901533126831,0.8422502279281616,0.8435710072517395,0.4623659551143646,0.49156343936920166,0.4415584504604339,0.5389610528945923,0.5331069231033325,0.975888729095459,15810.0,900.0,1754428504.0904107,180.0,6.746583127731344e-09,3240.0,,cls_token,,,,,,,,False,,,256.0,0.5,64.0
7245587814.09339-16940136-b095,resenc_VoCo_pretrained_mixed_contrasts_2025-08-05_16-53-44,finished,2025-08-05T16:54:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245587814.09339-16940136-b095,,efa5e6c3-2a3a-4360-ad95-9c389f74fb20,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.6333969831466675,0.6233766078948975,0.5389610528945923,0.5331069231033325,0.9444396495819092,0.997684121131897,0.9976396560668944,0.9838709831237792,0.9857791662216188,0.23246105015277865,0.5377130508422852,0.4675324559211731,0.451298713684082,0.43910256028175354,1.6145585775375366,12693.0,900.0,1754425556.3716278,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245587406.58235-2b743936-abd2,resenc_SimCLR_pretrained_mixed_contrasts_2025-08-05_17-00-24,finished,2025-08-05T17:01:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245587406.58235-2b743936-abd2,,ab7d16f3-2ddf-4bf5-980b-44076196f6e9,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,False,0.2,0.42841336131095886,0.3246753215789795,0.3571428656578064,0.2857142984867096,0.7012943029403687,0.9414740204811096,0.9480724334716796,0.9272226095199584,0.928895890712738,0.35208064317703247,0.5190276503562927,0.4935064911842346,0.4772727489471435,0.4766505360603333,1.1316648721694946,12883.0,900.0,1754426145.353659,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586947.57307-098c3a6a-69bb,resenc_VF_pretrained_mixed_contrasts_2025-08-05_17-09-21,finished,2025-08-05T17:10:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245586947.57307-098c3a6a-69bb,,09f564f3-dfe9-490e-adbb-4c7fc26c16a1,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.564358115196228,0.5194804668426514,0.5,0.3589743673801422,0.6900125741958618,0.9959802627563475,0.9960660934448242,0.9878048896789552,0.9858906269073486,0.23077069222927096,0.6188940405845642,0.5649350881576538,0.5681818127632141,0.5600000023841858,1.2581634521484375,12545.0,900.0,1754426345.264027,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586544.36465-b7185d37-4917,resenc_SwinUNETR_pretrained_mixed_contrasts_2025-08-05_17-09-39,finished,2025-08-05T17:10:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245586544.36465-b7185d37-4917,,c0648f94-e738-4c43-aa10-39bf97ad30c3,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,False,0.2,0.405207872390747,0.2792207598686218,0.40259742736816406,0.35661765933036804,1.2562309503555298,0.997684121131897,0.9976396560668944,0.9838709831237792,0.9857791662216188,0.2332259863615036,0.5297104120254517,0.4415584206581116,0.451298713684082,0.43910256028175354,1.4931782484054563,14332.0,900.0,1754428147.7848396,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245586136.92029-9080fab7-3b2c,resenc_S3D_pretrained_mixed_contrasts_2025-08-05_17-20-58,finished,2025-08-05T17:21:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245586136.92029-9080fab7-3b2c,,d3b40bf2-44ff-4113-b3e0-0cd08414f2c7,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,False,0.2,0.699730634689331,0.6558441519737244,0.548701286315918,0.5484400391578674,0.669811487197876,1.0,1.0,0.9878048896789552,0.9858906269073486,0.23311053216457367,0.6436647772789001,0.6428571343421936,0.6655844449996948,0.6666666865348816,0.8946383595466614,12610.0,900.0,1754427110.3923843,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245585719.27300-1b8536b6-9980,resenc_MG_pretrained_mixed_contrasts_2025-08-05_17-26-33,finished,2025-08-05T17:27:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245585719.27300-1b8536b6-9980,,17c97abc-6bbc-4cce-8692-5bc2b2653665,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,False,0.2,0.4624391794204712,0.4025973677635193,0.40259742736816406,0.35661765933036804,0.7942551970481873,1.0,1.0,1.0,1.0,0.19926874339580536,0.5311046838760376,0.4610389471054077,0.4675324857234955,0.46633827686309814,1.4842675924301147,14135.0,900.0,1754428964.944403,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7245378479.80977-d5679b33-feb2,dinov2_fb_pretrained_mixed_contrasts_2025-08-08_02-54-00,failed,2025-08-08T02:54:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245378479.80977-d5679b33-feb2,,899eb836-da40-4ee1-9f7c-6a0138f30e3c,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,
7245320021.93316-38315971-425f,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-19-57,finished,2025-08-08T19:20:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245320021.93316-38315971-425f,,8266d593-f13b-443a-815b-40ee03ed6bce,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.7394715547561646,0.7597402334213257,0.4642857015132904,0.34210526943206787,0.6644044518470764,0.9967978000640868,0.9968528747558594,0.9878048896789552,0.9858906269073486,0.24920473992824552,0.5599102973937988,0.551948070526123,0.6136363744735718,0.5993589758872986,1.1906436681747437,15294.0,1000.0,1754696136.4486754,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245319220.50193-8ce9c75d-bd83,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-26-03,finished,2025-08-08T19:26:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245319220.50193-8ce9c75d-bd83,,a9f94acf-405e-4b4a-981c-f7c5e866b2c5,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5323605537414551,0.4350649118423462,0.5,0.3589743673801422,0.6921036243438721,1.0,1.0,0.9756097793579102,0.971875011920929,0.24131019413471225,0.42722612619400024,0.25974026322364807,0.23376624286174777,0.23510468006134033,1.734368920326233,14881.0,1000.0,1754696090.9633253,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245318380.95402-f042c12b-2dbd,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-39-13,finished,2025-08-08T19:39:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_single_mixed_contrasts/runs/7245318380.95402-f042c12b-2dbd,,3d6b9564-2dd6-4487-b3f4-67b13eb3052d,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,True,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6586809158325195,0.649350643157959,0.4740259647369385,0.4047619104385376,1.026586413383484,1.0,1.0,0.9878048896789552,0.9858906269073486,0.2306546121835709,0.6364933848381042,0.5974025726318359,0.5779221057891846,0.5571658611297607,1.231784105300903,15623.0,1000.0,1754697612.8325546,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
