run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245972327.22036-f78fa135-9b31,mri_core_pretrained_t1c_2025-08-01_06-12-08,finished,2025-08-01T06:12:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245972327.22036-f78fa135-9b31,,6d8e6544-f731-41d2-95a1-91b5d42feb63,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.7421975135803223,0.7552732229232788,0.6963459253311157,0.6945407390594482,0.6319681406021118,0.7677471041679382,0.7588357329368591,0.5,0.32743361592292786,0.7414231896400452,12494.0,500,1754041254.3811903,100,3.854818796385494e-08,11300,0.5869024991989136,0.5084459185600281,0.5,0.34188035130500793,0.6938603520393372,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,,
7245971507.59566-e4d327c5-3328,brainmvp_pretrained_t1c_2025-08-01_06-23-37,finished,2025-08-01T06:24:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245971507.59566-e4d327c5-3328,,34ca7aaf-98f1-41d6-a051-1be9c9c0c0fb,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.8311852216720581,0.8166705369949341,0.7288480997085571,0.7250162363052368,0.5771291851997375,0.7280184626579285,0.7387387752532959,0.6237006187438965,0.5907692313194275,0.6380037069320679,5641.0,500,1754035082.3033502,100,3.854818796385494e-08,5700,0.786081075668335,0.7648648023605347,0.5,0.34188035130500793,0.7773616313934326,,,,,,,,,,,,,,,,,,,,,,,,,,
7245970718.10657-9c3d7d51-9b5a,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-29-00,finished,2025-08-01T06:29:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245970718.10657-9c3d7d51-9b5a,,2f17cd59-f277-4976-a0d7-3df5c2254af8,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.9998445510864258,0.9998431205749512,0.9911393523216248,0.9911393523216248,0.34084340929985046,0.9715473651885986,0.9708939790725708,0.8953568935394287,0.8947368264198303,0.4537719488143921,16748.0,1000,1754046533.1020904,200,7.615242180436517e-09,11400,0.9590774774551392,0.9587838053703308,0.5,0.3245614171028137,0.6869828104972839,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245969887.73511-4a13b73f-3c94,dinov2_pretrained_t1c_2025-08-01_06-45-41,finished,2025-08-01T06:46:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245969887.73511-4a13b73f-3c94,,588ffc93-473e-488a-a1ce-482042b74798,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.938142478466034,0.9352309703826904,0.8645808696746826,0.865742564201355,0.4928654730319977,0.8061425685882568,0.8004157543182373,0.5810810923576355,0.4973330497741699,0.8468063473701477,9693.0,500,1754040452.6303055,100,3.854818796385494e-08,11300,0.6701316833496094,0.6530405282974243,0.6114864945411682,0.5455930233001709,1.095298409461975,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,,
7245969074.15327-6fb19f13-86e1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_06-54-48,finished,2025-08-01T06:55:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245969074.15327-6fb19f13-86e1,,3175fb67-cdbc-4905-9ee7-a388df3d94e0,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9996894598007202,0.999686360359192,0.9911393523216248,0.9911393523216248,0.34831321239471436,0.9189407229423524,0.9168399572372437,0.8562023639678955,0.8552380800247192,0.5281230807304382,17443.0,1000,1754048766.27361,200,7.615242180436517e-09,5800,0.9536328911781312,0.9506757259368896,0.800000011920929,0.7861111164093018,0.6013665795326233,,,,,,,,,,,,,,,,,,,,,,,,,,
7245918692.88481-36269052-4744,resenc_pretrained_t1c_2025-08-01_20-59-43,finished,2025-08-01T21:00:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245918692.88481-36269052-4744,,59bee2e1-e475-4fd1-b6e6-0227f2109287,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3258797228336334,1.0,1.0,0.9871795177459716,0.9868398308753968,0.33781328797340393,14262.0,1000,1754096280.3794937,200,4.5691453082619125e-09,5800,0.7454214096069336,0.7131756544113159,0.6229729652404785,0.5722222328186035,0.9019688367843628,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917844.49583-2f0ea2fa-9ca1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_21-09-46,finished,2025-08-01T21:10:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245917844.49583-2f0ea2fa-9ca1,,55994c93-0818-436a-b725-415693e33cb2,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9999220371246338,0.9999215602874756,0.995412826538086,0.9955682158470154,0.3378206789493561,0.9375180006027222,0.9466389417648317,0.8825364112854004,0.8815584182739258,0.472199946641922,16368.0,1000,1754098991.2722635,200,4.5691453082619125e-09,5800,0.9392699003219604,0.945608139038086,0.7037162184715271,0.686296284198761,0.6096670031547546,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917000.40951-33aec5b1-5cb6,resenc_time_conditioned_pretrained_t1c_2025-08-01_21-28-37,finished,2025-08-01T21:29:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245917000.40951-33aec5b1-5cb6,,e757ba26-3832-45b4-8f86-8c7a968a4b8b,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.9973946809768676,0.9973340034484864,0.9868658781051636,0.98671293258667,0.34498947858810425,0.9675368070602416,0.9674289226531982,0.89466392993927,0.89466392993927,0.4710809290409088,17284.0,1000,1754101045.432604,200,4.5691453082619125e-09,11400,0.6690961122512817,0.6570945978164673,0.5939189195632935,0.5631205439567566,0.9484283924102784,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245915118.27067-29e82424-fb48,mri_core_pretrained_t1c_2025-08-01_21-58-10,finished,2025-08-01T21:59:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245915118.27067-29e82424-fb48,,c9ebc898-e0db-41b7-90c6-e2b13c0920c2,t-jiachentu,False,0,Classification,200,False,MRICore,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.9440694451332092,0.9420528411865234,0.878969669342041,0.8798511028289795,0.4900874197483063,0.8376152515411377,0.8413028717041016,0.7602217197418213,0.7589852213859558,0.5864224433898926,22956.0,1000,1754108518.9868305,200,4.5691453082619125e-09,22600,0.7423052191734314,0.7290540933609009,0.6638513803482056,0.6622806787490845,0.6448412537574768,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,,
7245914697.14381-a383d3ec-697b,dinov2_pretrained_t1c_2025-08-01_22-00-15,finished,2025-08-01T22:00:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245914697.14381-a383d3ec-697b,,e8d3a4ca-0ac4-4bc6-b993-a20359159477,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.9419510364532472,0.9398572444915771,0.8674037456512451,0.8671630024909973,0.4864720106124878,0.7763879895210266,0.7602217197418213,0.6081081032752991,0.5422637462615967,0.7788322567939758,18253.0,1000,1754103890.8792286,200,4.5691453082619125e-09,22600,0.6936713457107544,0.6844594478607178,0.6229729652404785,0.5722222328186035,0.6909386515617371,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,,
7245914286.20417-4158646f-b96e,brainmvp_pretrained_t1c_2025-08-01_22-06-58,finished,2025-08-01T22:07:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245914286.20417-4158646f-b96e,,1f97d2ad-afcf-416a-9f74-8c6f67b5d26c,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.9479479789733888,0.9474633932113647,0.8829295039176941,0.8840476274490356,0.4664027988910675,0.7603225708007812,0.7616077661514282,0.6448371410369873,0.6446753144264221,0.7112845778465271,11576.0,1000,1754097619.289465,200,4.5691453082619125e-09,11400,0.6927385330200195,0.6932432651519775,0.6222972869873047,0.6223574876785278,0.6911213397979736,,,,,,,,,,,,,,,,,,,,,,,,,,
7245913878.93453-891beaea-7096,brainiac_pretrained_t1c_2025-08-01_22-13-40,finished,2025-08-01T22:14:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245913878.93453-891beaea-7096,,7919beb3-cb0b-48c9-8c7a-4e810761b008,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.9997668862342834,0.9997646808624268,0.9911393523216248,0.9911393523216248,0.35126793384552,0.9757199287414552,0.9736659526824952,0.8582813739776611,0.8540247678756714,0.587549090385437,14077.0,1000,1754100524.182814,200,4.5691453082619125e-09,11400,0.6881110668182373,0.6864864826202393,0.5854729413986206,0.5162764191627502,1.7573951482772827,,,,,,,,,,,,,,,,,,,,,,,,,,
7245876184.42512-52846760-c3b6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-02_10-05-15,finished,2025-08-02T08:42:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245876184.42512-52846760-c3b6,,955bfe45-1120-4c76-a238-45197063ba8f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,1.0,1.0,0.995726466178894,0.9955710172653198,0.33394426107406616,0.9739564657211304,0.9729729890823364,0.9216909408569336,0.921052634716034,0.4417874813079834,18781.0,1261,1754143390.5382066,200,6.092193744349217e-09,5800,0.9584378004074096,0.9554054141044616,0.550000011920929,0.4272727370262146,0.6376103758811951,,,,,,,,,,,,,,,,,,,,,,,,,,
7245875451.58962-22a6fdd8-4b16,resenc_time_conditioned_pretrained_t1c_2025-08-02_08-58-48,finished,2025-08-02T09:00:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245875451.58962-22a6fdd8-4b16,,d0e73eb4-c687-4e8e-94ad-8e06bd4977ff,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,1.0,1.0,0.995412826538086,0.9955682158470154,0.3308349549770355,0.9771072864532472,0.9764379262924194,0.9352044463157654,0.9341990947723388,0.4019647240638733,16249.0,1000,1754141471.2124715,200,6.092193744349217e-09,11400,0.8320603370666504,0.8246622085571289,0.637499988079071,0.5749095678329468,0.9086803793907166,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245874536.29422-0b373da2-b76a,resenc_pretrained_t1c_2025-08-02_09-09-41,finished,2025-08-02T09:10:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245874536.29422-0b373da2-b76a,,33830072-eea2-4444-8299-5c2cd9b78dad,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,1.0,1.0,1.0,1.0,0.3274604082107544,0.974034309387207,0.9792100191116332,0.9487179517745972,0.9473319053649902,0.3906653821468353,16697.0,1000,1754142511.488527,200,7.615242180436517e-09,5800,0.7113828659057617,0.6712838411331177,0.6229729652404785,0.5722222328186035,0.9269611239433287,,,,,,,,,,,,,,,,,,,,,,,,,,
7245873707.70670-7a32f55e-cc88,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-02_09-23-30,finished,2025-08-02T09:24:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245873707.70670-7a32f55e-cc88,,fb7c5901-bdd7-4c51-83c8-c24c1702d494,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9996894598007202,0.999686360359192,0.9911393523216248,0.9911393523216248,0.34831321239471436,0.9189407229423524,0.9168399572372437,0.8562023639678955,0.8552380800247192,0.5281230807304382,17430.0,1000,1754144076.7804232,200,7.615242180436517e-09,5800,0.9536328911781312,0.9506757259368896,0.800000011920929,0.7861111164093018,0.6013665795326233,,,,,,,,,,,,,,,,,,,,,,,,,,
7245829140.93810-8f39421f-7657,resenc_time_conditioned_pretrained_t1c_2025-08-02_21-46-12,finished,2025-08-02T21:47:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245829140.93810-8f39421f-7657,,24b03b78-ed54-44d5-9b01-35cc3015c9fd,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,1.0,1.0,1.0,1.0,0.3335057497024536,0.9720736742019652,0.9715870022773744,0.934511423110962,0.9341990947723388,0.4178715646266937,16120.0,1000,1754187385.432696,200,7.615242180436517e-09,11400,0.6886568069458008,0.6486486196517944,0.5959459543228149,0.5510203838348389,0.9603856801986694,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245826635.74110-af8ec24c-7f8b,resenc_time_conditioned_pretrained_t1c_2025-08-02_22-37-45,finished,2025-08-02T22:33:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1c/runs/7245826635.74110-af8ec24c-7f8b,,60bd8220-1878-4b48-b4ad-a71bd96e90eb,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,0.9994579553604126,0.9994511008262634,0.9911393523216248,0.9911393523216248,0.3410608768463135,0.981125831604004,0.979902982711792,0.9223839044570924,0.92099791765213,0.4331483840942383,16193.0,1001,1754190337.2479188,200,4.5691453082619125e-09,11400,0.6781274676322937,0.6898648738861084,0.5979729890823364,0.535444974899292,0.98040109872818,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
