run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245606232.02645-35c3fafa-4050,resenc_time_conditioned_pretrained_t1_2025-08-05_13-36-47,finished,2025-08-05T13:37:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245606232.02645-35c3fafa-4050,,2d1879eb-3ae3-46a1-adf2-11ee87b70e89,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5860589146614075,0.6123670339584351,0.5,0.4433962404727936,0.5756691694259644,0.5105152130126953,0.516507625579834,0.5,0.4435611963272095,0.5769235491752625,0.5041242837905884,0.44601255655288696,0.5,0.44285714626312256,0.5777691006660461,23949.0,1000,1754424999.352117,200,2.2845726541309562e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245521850.47402-f56dbdea-b43e,eva_mdae_pretrained_t1_2025-08-06_11-07-43,finished,2025-08-06T11:08:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245521850.47402-f56dbdea-b43e,,9b85ab42-4360-4c8f-a6c3-f691df68ba02,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5067375898361206,0.5168439745903015,0.5,0.4433962404727936,0.5760887265205383,0.5186538100242615,0.519107460975647,0.5,0.4435611963272095,0.5766902565956116,0.5605066418647766,0.5515233278274536,0.5,0.44285714626312256,0.5744760036468506,84979.0,1000,1754563491.3524191,200,3.8076210902182585e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464827.02035-3b251c5a-90f1,eva_mdae_pretrained_t1_2025-08-07_02-58-39,finished,2025-08-07T02:59:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245464827.02035-3b251c5a-90f1,,365b0761-8b6f-46aa-9c8b-7975c530eed2,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.4891239404678345,0.4472517967224121,0.49468085169792175,0.44075828790664673,0.6050174236297607,0.6961369514465332,0.7517290115356445,0.59654700756073,0.6136865615844727,0.5365627408027649,0.5520187020301819,0.5629479885101318,0.5201612710952759,0.5029411911964417,0.5923131108283997,84996.0,1000,1754620560.0289938,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464820.10618-046fd154-0fa3,eva_simmim_pretrained_t1_2025-08-07_15-23-45,finished,2025-08-07T02:59:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245464820.10618-046fd154-0fa3,,09a2c708-bcef-4dd7-a7e1-01a330cd4dfd,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.2,0.5236237049102783,0.533687949180603,0.5,0.4433962404727936,0.5758638381958008,0.5509682893753052,0.5877884030342102,0.5,0.4435611963272095,0.5722569227218628,0.5135529637336731,0.46348562836647034,0.5,0.44285714626312256,0.5792167782783508,120647.0,1511,1754657423.5965605,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463542.08540-741c8b35-bd6f,eva_mae_pretrained_t1_2025-08-07_03-26-04,finished,2025-08-07T03:26:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245463542.08540-741c8b35-bd6f,,9026196e-bd25-44aa-a03a-caab959cb91c,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.2,0.5287953019142151,0.5567376017570496,0.5,0.4433962404727936,0.5760328769683838,0.5957927703857422,0.5980362296104431,0.5,0.4435611963272095,0.5698306560516357,0.5458856821060181,0.5490591526031494,0.5,0.44285714626312256,0.5756698250770569,85564.0,1000,1754622772.7167242,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463570.60641-0dbcd15a-b8d6,eva_swinunetr_pretrained_t1_2025-08-07_14-51-42,finished,2025-08-07T03:26:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245463570.60641-0dbcd15a-b8d6,,2df379ea-5cb0-4466-afac-05e8e33c8883,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.2,0.5595738291740417,0.5873227119445801,0.5,0.4433962404727936,0.5757128000259399,0.6935793161392212,0.7482709884643555,0.6001312732696533,0.6190576553344727,0.5378217101097107,0.5615103840827942,0.6120071411132812,0.5040322542190552,0.4884667694568634,0.5996921062469482,119120.0,1469,1754656955.814416,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462257.49758-ef2aad23-0b54,eva_mg_pretrained_t1_2025-08-07_03-48-12,finished,2025-08-07T03:49:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245462257.49758-ef2aad23-0b54,,f72fc026-5063-49d7-a7b9-8eeead60c787,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.2,0.5386402010917664,0.557402491569519,0.5,0.4433962404727936,0.5764873027801514,0.6814060211181641,0.7347670793533325,0.5683779716491699,0.5745137333869934,0.5442804098129272,0.5513874888420105,0.5763888359069824,0.5295698642730713,0.5287325382232666,0.5979565978050232,85620.0,1000,1754624158.7865703,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245460980.53386-a9d2d6a6-3f5c,eva_simclr_pretrained_t1_2025-08-07_04-04-03,finished,2025-08-07T04:04:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245460980.53386-a9d2d6a6-3f5c,,d87fe0da-d954-4ba2-8440-0ce9d6d5306c,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.2,0.5462725162506104,0.5472074747085571,0.5,0.4433962404727936,0.5780304670333862,0.6201721429824829,0.692841649055481,0.5526276230812073,0.54927659034729,0.5583184957504272,0.6037248373031616,0.6899641752243042,0.4993279576301574,0.4686290919780731,0.5665155649185181,85047.0,1000,1754624535.493677,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461009.32134-b437aab6-848d,eva_voco_pretrained_t1_2025-08-07_04-14-44,finished,2025-08-07T04:16:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245461009.32134-b437aab6-848d,,0132785d-ef6c-4d3b-8049-c94de6a4c17e,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.2,0.5609170198440552,0.588874101638794,0.5,0.4433962404727936,0.5747877955436707,0.7797636389732361,0.8094301223754883,0.6423847675323486,0.6733333468437195,0.50951087474823,0.5425099730491638,0.5512992739677429,0.5295698642730713,0.5287325382232666,0.6372263431549072,75170.0,1000,1754615365.6326385,200,7.615242180436517e-09,17600,,avg,,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245319555.13861-cd368645-7dc3,resenc_MDAE_pretrained_t1_2025-08-08_19-24-16,finished,2025-08-08T19:25:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245319555.13861-cd368645-7dc3,,1986e614-194c-49ec-86dd-f4a252210846,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5115596055984497,0.508643627166748,0.522606372833252,0.5069040656089783,0.6881028413772583,0.5775150060653687,0.5773890614509583,0.5070422291755676,0.45815640687942505,0.5679126381874084,0.5093764066696167,0.49686381220817566,0.5,0.44285714626312256,0.580045759677887,23306.0,1000,1754704404.7878292,200,4.5691453082619125e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245318751.55799-38be79a8-249f,resenc_MDAE_pretrained_t1_2025-08-08_19-32-35,finished,2025-08-08T19:33:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245318751.55799-38be79a8-249f,,fd5eb8ed-5510-4fb2-9044-4698a6eea48c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.570210337638855,0.6057181358337402,0.5,0.4433962404727936,0.5748763084411621,0.6869494915008545,0.7357513904571533,0.5457115173339844,0.534274160861969,0.5434792637825012,0.5679936408996582,0.5295698642730713,0.5416666865348816,0.5240384936332703,0.585435152053833,20749.0,1000,1754702338.7154844,200,4.5691453082619125e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245317935.68043-6829e017-327c,resenc_MDAE_pretrained_t1_2025-08-08_19-47-34,finished,2025-08-08T19:48:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245317935.68043-6829e017-327c,,a34f7f64-48ec-49ce-a987-a06e3b6216d1,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5396648645401001,0.5028811693191528,0.5,0.4433962404727936,0.5818855166435242,0.6592117547988892,0.7182846069335938,0.5070422291755676,0.45815640687942505,0.5489678978919983,0.5981366038322449,0.6424731016159058,0.5,0.44285714626312256,0.5702065825462341,23448.0,1000,1754705939.6239026,200,4.5691453082619125e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245180444.69486-ac4bb39f-002f,resenc_time_conditioned_pretrained_t1_2025-08-10_10-01-02,finished,2025-08-10T10:01:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245180444.69486-ac4bb39f-002f,,792f9bc0-c3aa-4de7-8a04-4e71aeeaf487,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.5809858441352844,0.6032801866531372,0.5,0.4433962404727936,0.5756941437721252,0.5037449598312378,0.5049472451210022,0.5,0.4435611963272095,0.5772197842597961,0.5570818185806274,0.5864695310592651,0.5,0.44285714626312256,0.5769568681716919,23911.0,1000,1754844018.489946,200,6.092193744349217e-09,17600,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245056389.37113-06db9e13-c237,resenc_c2s_pretrained_t1_2025-08-11_20-28-03,finished,2025-08-11T20:28:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245056389.37113-06db9e13-c237,,95c088db-1126-4fbf-b18b-35bfdf2f3814,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5731555223464966,0.571143627166748,0.5,0.4433962404727936,0.6161061525344849,0.4854601621627808,0.4467414021492005,0.5,0.4435611963272095,0.5810921788215637,0.5415855646133423,0.5600358247756958,0.5,0.44285714626312256,0.5772106051445007,12304.0,500,1754956417.4375763,100,3.854818796385494e-08,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245044799.77374-a73c0fe2-6443,resenc_emdae_base_pretrained_t1_2025-08-11_23-40-30,finished,2025-08-11T23:40:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245044799.77374-a73c0fe2-6443,,fcbf4d65-7950-46c2-8405-2f7b9d04200c,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5084252953529358,0.4929078221321106,0.5,0.4433962404727936,0.5787339806556702,0.593025803565979,0.598944902420044,0.5,0.4435611963272095,0.5671321749687195,0.5122585296630859,0.5058243274688721,0.5,0.44285714626312256,0.5820052027702332,18230.0,1000,1754973888.8358672,200,5.330669526305569e-09,17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245044102.53113-1b0fc2ba-bcf1,resenc_emdae_bottleneck_pretrained_t1_2025-08-11_23-47-03,finished,2025-08-11T23:47:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1/runs/7245044102.53113-1b0fc2ba-bcf1,,5a8176c3-1ab8-460b-b9c8-1141ad9c3877,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5709092617034912,0.6039450168609619,0.5,0.4433962404727936,0.6586226224899292,0.5071265697479248,0.4986117482185364,0.5,0.4435611963272095,0.5805575847625732,0.4961389899253845,0.4242831468582154,0.5,0.44285714626312256,0.5785912871360779,21392.0,1000,1754977443.1285214,200,5.330669526305569e-09,17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
