run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric__runtime,metric__step,metric__timestamp,metric_lr-AdamW,metric_trainer/global_step,config_test_mode,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric_epoch
7248253229.85083-45de0a70-f2f8,MaskedC2S_0705,finished,2025-07-05T20:29:00Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248253229.85083-45de0a70-f2f8,,75e85c7e-9726-4fe1-8125-a61c612b4448,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,17988.0,1799.0,1751765329.3636377,9.441486794914414e-09,11099.0,False,0.9601237177848816,0.9769550561904908,0.8974502086639404,0.9055286645889282,0.39647483825683594,0.8750438690185547,0.9057533740997314,0.8320547938346863,0.8277214765548706,0.5005388259887695,299.0
7248252934.65308-444a0f70-9d22,MaskedC2S_Monitor_AUROC_0705,finished,2025-07-05T20:34:00Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248252934.65308-444a0f70-9d22,,ef689e93-5cfd-4c88-81ca-8a37c80db965,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,18856.0,1799.0,1751766497.8220406,9.441486794914414e-09,11099.0,False,0.9601237177848816,0.9769550561904908,0.8974502086639404,0.9055286645889282,0.39647483825683594,0.8750438690185547,0.9057533740997314,0.8320547938346863,0.8277214765548706,0.5005388259887695,299.0
7248230358.44329-f2d25642-97a2,MaskedC2S_0705_lr1e4,finished,2025-07-06T02:50:06Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248230358.44329-f2d25642-97a2,,e6f4671e-0d12-4d3d-98c8-8de6e613b0f0,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,15678.0,1799.0,1751785885.8077283,3.147162264971471e-09,11099.0,False,0.999068558216095,0.999553918838501,0.9736841917037964,0.9833285808563232,0.3440643548965454,0.8881262540817261,0.911232888698578,0.8189041614532471,0.8231292963027954,0.4847438931465149,299.0
7248230281.01008-3936ec25-19c3,MaskedC2S,finished,2025-07-06T02:54:53Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248230281.01008-3936ec25-19c3,,3c94d4f6-1512-4761-b79d-81fa4e1c3a34,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11702.0,1799.0,1751782195.9800622,3.147162264971471e-09,11099.0,False,0.999068558216095,0.999553918838501,0.9736841917037964,0.9833285808563232,0.3440643548965454,0.8881262540817261,0.911232888698578,0.8189041614532471,0.8231292963027954,0.4847438931465149,299.0
7248225188.87800-96f03a19-61b0,MaskedC2S_0705_lr1e4_b10_bestonly,finished,2025-07-06T04:16:22Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248225188.87800-96f03a19-61b0,,e67989ff-8679-415f-a570-59648f36d568,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseMaskedC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12194.0,1799.0,1751787576.7226884,3.147162264971471e-09,8999.0,False,0.9949698448181152,0.9961344003677368,0.9803375005722046,0.9835544228553772,0.3446536958217621,0.8344078063964844,0.9041095972061156,0.7989041209220886,0.806869387626648,0.5256288647651672,299.0
7248217219.64199-5a13ae4f-403e,MAE_openmind_b10_bestonly,finished,2025-07-06T06:26:43Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248217219.64199-5a13ae4f-403e,,53ac6c8c-6f50-47a0-aed2-d616a004a2bb,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12182.0,1799.0,1751795385.7312064,3.147162264971471e-09,8999.0,False,0.985063910484314,0.9825304746627808,0.9715656042099,0.9779234528541564,0.3496336042881012,0.8854734897613525,0.90136981010437,0.7926027178764343,0.8125091791152954,0.518061637878418,299.0
7247716749.72070-88f8f089-1576,MDAE_Flow_1e4,finished,2025-07-12T01:35:02Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247716749.72070-88f8f089-1576,,97964ea5-068c-46e5-803a-251173b8ff32,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11567.0,1799.0,1752295670.5150568,3.147162264971471e-09,8999.0,False,0.9857512712478638,0.989815592765808,0.9410125017166138,0.9499857425689696,0.365624338388443,0.795798659324646,0.8534246683120728,0.7446575164794922,0.7382478713989258,0.5771607160568237,299.0
7247643406.96137-e7818bf3-8a43,MDAETrainer_Flow90_1e4,finished,2025-07-12T21:59:49Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247643406.96137-e7818bf3-8a43,,0109dff7-366f-4d78-87c3-0002ef4db24e,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11486.0,1799.0,1752369074.7299557,3.147162264971471e-09,8999.0,False,0.9857512712478638,0.989815592765808,0.9410125017166138,0.9499857425689696,0.365624338388443,0.795798659324646,0.8534246683120728,0.7446575164794922,0.7382478713989258,0.5771607160568237,299.0
7247640517.97417-bdfa50c0-8959,MDAETrainer_Flow90_1e5,finished,2025-07-12T22:39:56Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247640517.97417-bdfa50c0-8959,,20c9aea7-3433-4b10-8eee-8c1fb8ee441d,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11421.0,1799.0,1752371418.3937535,3.1471622649714703e-10,8999.0,False,0.9965263605117798,0.9976955056190492,0.9803375005722046,0.9835544228553772,0.342951238155365,0.8798129558563232,0.8794519901275635,0.8326027393341064,0.8460659980773926,0.483746200799942,299.0
7247636388.34972-cb53bfab-f005,EDAE_1e5,finished,2025-07-12T23:51:05Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247636388.34972-cb53bfab-f005,,c1fce93f-e69f-43f7-aa6d-81e1d053ace2,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11845.0,1799.0,1752376111.0992534,3.1471622649714703e-10,8999.0,False,0.9996771216392516,0.9998513460159302,0.9803375005722046,0.9835544228553772,0.34066757559776306,0.8490200042724609,0.8553425073623657,0.8057534694671631,0.8180779218673706,0.5167360305786133,299.0
7247449347.00621-f86e4697-825e,2025-07-15_03-42-55,failed,2025-07-15T03:43:20Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247449347.00621-f86e4697-825e,,eefc1697-e460-4661-8020-38ed3589adc0,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,0.2,703.0,0.0,1752551546.5008898,4.761904761904763e-07,0.0,False,,,,,,,,,,,
7247393887.59401-0f1f7901-af22,2025-07-15_19-11-36,finished,2025-07-15T19:12:00Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7247393887.59401-0f1f7901-af22,,71886017-36ff-454d-8caf-b8ba15391f6c,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,11798.0,1799.0,1752618519.60556,3.1471622649714703e-10,8999.0,False,0.999084770679474,0.9995911121368408,0.9891093969345092,0.9891093969345092,0.34005430340766907,0.8756097555160522,0.9019178152084352,0.7452055215835571,0.7516891956329346,0.5645583271980286,299.0
