run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_dinov2_model_name,config_slice_aggregation,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7245319203.80302-efca7e78-4fd8,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-31-18,finished,2025-08-08T19:31:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245319203.80302-efca7e78-4fd8,,8efa12b1-0c76-42e1-a30b-9b34f694b901,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.549523115158081,0.5413533449172974,0.5,0.42222222685813904,0.6411920189857483,0.9543052315711976,0.9660494327545166,0.9166666269302368,0.9090679883956908,0.3403644859790802,0.5313756465911865,0.4814814627170563,0.4444444477558136,0.4000000059604645,0.9069493412971495,14500.0,1000.0,1754696012.815426,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245318367.96627-4d6c94fd-ae97,resenc_MDAE_pretrained_mixed_contrasts_2025-08-08_19-39-15,finished,2025-08-08T19:39:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245318367.96627-4d6c94fd-ae97,,f6c4168a-0695-4f4a-bd8b-39df4a9f32e7,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5734519958496094,0.5864661931991577,0.5827067494392395,0.5783783793449402,0.8159506916999817,0.98305344581604,0.9897118806838988,0.9074074029922484,0.9229946136474608,0.30770400166511536,0.5758693814277649,0.5740740895271301,0.6111111044883728,0.5966386795043945,0.9608737826347352,15518.0,1000.0,1754697510.4193492,200.0,4.5691453082619125e-09,1800.0,,,,,,,,,,,,,,,
7245180905.86404-9f4f754f-e4b6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_mixed_contrasts_2025-08-10_09-47-22,finished,2025-08-10T09:48:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245180905.86404-9f4f754f-e4b6,,9e2d1433-5118-4c34-9888-ebc16e2460cd,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,8e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5339394211769104,0.4887217879295349,0.5,0.42222222685813904,0.6086347103118896,0.9782927632331848,0.9825103282928468,0.9351851940155028,0.9433814287185668,0.2998946011066437,0.5883052945137024,0.4722222089767456,0.5,0.4957983493804931,0.928062617778778,13553.0,1000.0,1754832833.8285458,200.0,6.092193744349217e-09,1800.0,,,,,,,,,,,,,,,
7245180602.70815-55263f20-8bbf,resenc_time_conditioned_pretrained_mixed_contrasts_2025-08-10_09-58-52,finished,2025-08-10T09:59:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245180602.70815-55263f20-8bbf,,27dd5723-7afe-427f-841b-dc0de46f7b44,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,8e-05,1,False,0,True,False,full,False,0.1,2,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.4296942353248596,0.25563907623291016,0.5,0.42222222685813904,0.6672995686531067,0.9618953466415404,0.9650205373764038,0.8981481790542603,0.9056356549263,0.3170406222343445,0.6412797570228577,0.5,0.6111111044883728,0.621052622795105,0.7046070098876953,16799.0,1000.0,1754836767.0364676,200.0,6.092193744349217e-09,3600.0,,cls_token,,,256.0,0.5,False,64.0,,,,,,,
7245056756.91576-7599376e-8c07,resenc_c2s_pretrained_mixed_contrasts_2025-08-11_20-16-28,finished,2025-08-11T20:17:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245056756.91576-7599376e-8c07,,8f74daa6-fb97-44be-ab38-5d9c46024c22,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.49594181776046753,0.3909774422645569,0.5,0.42222222685813904,0.7265443801879883,0.6823416948318481,0.7067900896072388,0.555555522441864,0.550000011920929,0.5553258657455444,0.4615336060523987,0.37037038803100586,0.4722222089767456,0.4146341383457184,0.7194294929504395,7334.0,500.0,1754950754.4427614,100.0,3.854818796385494e-08,900.0,,,,,,,,,,,,,,,
7245052721.65737-484b5399-4649,brainiac_pretrained_mixed_contrasts_2025-08-11_21-34-00,failed,2025-08-11T21:34:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245052721.65737-484b5399-4649,,11a9f7d4-5da8-48f7-8a95-c59ecf7d32ec,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,,,,,,,,,,,33.0,0.0,1754948087.4140325,,2.8571428571428573e-06,0.0,0.2,cls_token,,,,,,,,,,,,,
7245052717.64927-ebadde49-ddfe,brainiac_scratch_mixed_contrasts_2025-08-11_21-34-18,failed,2025-08-11T21:34:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245052717.64927-ebadde49-ddfe,,2c9049be-2703-4ebc-8908-1d56ab3e5834,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,,True,0.0,,,,,,,,,,,,,,,,30.0,0.0,1754948097.7289186,,2.8571428571428573e-06,0.0,0.2,cls_token,,,,,,,,,,,,,
7245051715.43604-7e5ef757-7184,brainiac_scratch_mixed_contrasts_2025-08-11_21-40-05,finished,2025-08-11T21:40:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245051715.43604-7e5ef757-7184,,9c8c7c8f-35ab-4153-839b-242de7f419ce,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,1,False,200,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,1,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,,True,0.0,0.6309645175933838,0.6842105388641357,0.5,0.42222222685813904,2.2154321670532227,0.9513819813728333,0.9609053134918212,0.5,0.4285714328289032,0.5082076787948608,0.5371209383010864,0.3402777910232544,0.5,0.4285714328289032,37.361209869384766,9881.0,1000.0,1754958303.8161323,200.0,4.5691453082619125e-09,7200.0,0.2,cls_token,,,,,,,,,,,,,
7245051688.60257-495cda3e-f6ce,brainiac_pretrained_mixed_contrasts_2025-08-11_21-40-23,finished,2025-08-11T21:40:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245051688.60257-495cda3e-f6ce,,de02a557-1f61-414f-9b66-44507e222b3a,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,6e-05,1,False,0,True,False,full,False,0.1,1,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.6110680103302002,0.6015037298202515,0.4736842215061188,0.40909090638160706,0.6379099488258362,0.9631822109222412,0.9691357612609864,0.9074074029922484,0.9229946136474608,0.3274240791797638,0.5960573554039001,0.42592594027519226,0.5,0.4285714328289032,0.8533465266227722,10173.0,1000.0,1754958620.3435514,200.0,4.5691453082619125e-09,7200.0,0.2,cls_token,,,,,,,,,,,,,
7245050129.44006-a4e9095b-11d3,resenc_emdae_base_pretrained_mixed_contrasts_2025-08-11_22-12-18,finished,2025-08-11T22:12:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245050129.44006-a4e9095b-11d3,,35d29774-889b-499c-b655-5bef362169d2,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6108121871948242,0.6315789222717285,0.4736842215061188,0.40909090638160706,0.6022189855575562,0.97942715883255,0.982510268688202,0.9351851940155028,0.9433814287185668,0.29397690296173096,0.4561842083930969,0.2777777910232544,0.3333333432674408,0.3333333432674408,1.1354457139968872,13502.0,1000.0,1754963867.1366978,200.0,5.330669526305569e-09,1800.0,,,,,,,,,,,,,,,
7245049353.51107-f37298e6-3a8d,resenc_emdae_bottleneck_pretrained_mixed_contrasts_2025-08-12_00-02-33,finished,2025-08-11T22:22:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245049353.51107-f37298e6-3a8d,,ec115e1a-f8f5-44b9-82f6-261e5d5f13e2,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4254007637500763,0.24812030792236328,0.5,0.42222222685813904,0.6851081848144531,0.971204400062561,0.9681069850921632,0.9351851940155028,0.9433814287185668,0.3117998242378235,0.5302733182907104,0.46296295523643494,0.4444444477558136,0.4000000059604645,0.8318807482719421,18602.0,1389.0,1754970055.7685714,200.0,5.330669526305569e-09,1800.0,,,,,,,,,,,,,,,
7245048596.74239-bbe750ea-e795,resenc_emdae_bottleneck_flow_pretrained_mixed_contrasts_2025-08-12_00-20-04,finished,2025-08-11T22:33:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245048596.74239-bbe750ea-e795,,47108768-3717-4457-9aaf-6c4768f7e77a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.5382317304611206,0.481203019618988,0.518796980381012,0.5047619342803955,0.9113855957984924,0.968847155570984,0.9794238805770874,0.9537037014961244,0.9454407691955566,0.2979511022567749,0.5455155372619629,0.5092592239379883,0.5,0.49473685026168823,0.929692566394806,20944.0,1369.0,1754973061.990054,200.0,5.330669526305569e-09,1800.0,,,,,,,,,,,,,,,
7245047916.89808-2e54772b-8ab2,resenc_emdae_multistage_flow_pretrained_mixed_contrasts_2025-08-11_22-46-05,finished,2025-08-11T22:46:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245047916.89808-2e54772b-8ab2,,7bcbe794-3867-414e-8b25-24a0a245fe22,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.536003828048706,0.4887217879295349,0.5,0.42222222685813904,0.6851778030395508,0.9604966044425964,0.9773662090301514,0.8888888359069824,0.8888888359069824,0.3289732038974762,0.4947443902492523,0.37037038803100586,0.2777777910232544,0.29411765933036804,1.2261496782302856,13813.0,1000.0,1754966197.7560687,200.0,5.330669526305569e-09,1800.0,,,,,,,,,,,,,,,
7245047229.20389-ed6ed0db-1f92,resenc_emdae_randmask_flow_pretrained_mixed_contrasts_2025-08-11_22-57-31,finished,2025-08-11T22:58:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245047229.20389-ed6ed0db-1f92,,337c8ba5-f48b-479f-b84f-32db95323ae2,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.4711281657218933,0.4135338366031647,0.5,0.42222222685813904,0.6986434459686279,0.9966641068458556,0.997942328453064,0.8888888955116272,0.9196428656578064,0.2776350975036621,0.469096302986145,0.3240740895271301,0.472222238779068,0.4692874848842621,1.3143881559371948,13628.0,1000.0,1754966704.8306465,200.0,5.330669526305569e-09,1800.0,,,,,,,,,,,,,,,
7245046541.38908-1fce1871-6ccc,resenc_emdae_randmask_multistage_pretrained_mixed_contrasts_2025-08-11_23-06-28,crashed,2025-08-11T23:07:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7245046541.38908-1fce1871-6ccc,,4c1483fa-80a4-40c4-853f-a229a214eab0,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,,,,,,0.9779930114746094,0.98353910446167,0.9259259700775146,0.9259259700775146,0.29989197850227356,0.5089201927185059,0.435185194015503,0.3888888955116272,0.3684210479259491,1.2114455699920654,8975.475677368,615.0,1754962597.7296455,122.0,2.7126713097964732e-05,1107.0,,,,,,,,,,,,,,,
7244976066.80809-02c55870-52e7,resenc_S3D_pretrained_mixed_contrasts_2025-08-12_18-46-21,finished,2025-08-12T18:46:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7244976066.80809-02c55870-52e7,,6c211996-a0f4-4e40-b803-9d48cc0e647a,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,False,0.2,0.5742566585540771,0.5413533449172974,0.5,0.42222222685813904,0.6071160435676575,0.9866331815719604,0.9876543283462524,0.9444444179534912,0.9614973068237304,0.312787801027298,0.6792376041412354,0.6759259104728699,0.5833333134651184,0.5818815231323242,0.5819974541664124,12486.0,900.0,1755036895.3630476,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7244975745.76413-3a03047c-aa30,resenc_pretrained_mixed_contrasts_2025-08-12_18-46-50,finished,2025-08-12T18:47:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7244975745.76413-3a03047c-aa30,,23497a66-5c31-4868-9397-2ee5027f66ca,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,30,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,False,0.2,0.4498579502105713,0.30451130867004395,0.5,0.42222222685813904,0.6079962253570557,0.91400408744812,0.9043209552764891,0.8888888955116272,0.9196428656578064,0.35321295261383057,0.5302020907402039,0.49074071645736694,0.4166666567325592,0.3846153914928436,0.7306461334228516,12418.0,900.0,1755036885.2205873,180.0,6.746583127731344e-09,1620.0,,,,,,,,,,,,,,,
7244954168.34088-f5eaa595-5352,resenc_SwinUNETR_pretrained_mixed_contrasts_2025-08-13_00-46-09,failed,2025-08-13T00:46:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7244954168.34088-f5eaa595-5352,,6cd005fd-c123-4f8f-81eb-f421e901b55f,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,False,0.2,,,,,,,,,,,,,,,,167.0,,,,,,,,,,,,,,,,,,,,
7244954139.51117-9e5b99c1-f035,resenc_MG_pretrained_mixed_contrasts_2025-08-13_00-46-34,failed,2025-08-13T00:47:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7244954139.51117-9e5b99c1-f035,,b3d792a6-a3f4-4fca-b679-7fe2322f303a,t-jiachentu,False,0,Classification,180,False,ResEncoder_Classifier,180,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,180,True,False,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,False,0.2,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,,,,,,,
7244836492.27392-5b5b78d7-792f,resenc_SwinUNETR_pretrained_mixed_contrasts_2025-08-14_09-27-24,running,2025-08-14T09:27:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_single_mixed_contrasts/runs/7244836492.27392-5b5b78d7-792f,,086c7963-6a44-42e0-b4be-88ba07eb18e1,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,32,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,1,False,0,True,False,full,False,0.1,4,False,batchgenerators.get_training_transforms,1,10,False,False,pfi_1year,True,power,3,False,2,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,,,,,,0.5734530091285706,0.5843621492385864,0.5,0.499503493309021,0.6859592795372009,0.6770334243774414,0.6481481194496155,0.5,0.4285714328289032,0.5763705968856812,1873.912956112,125.0,1755165552.0422225,24.0,9.903926402016153e-05,225.0,,,,,,,,,,,,,,,
