run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245882683.96444-fea4c968-6530,brainmvp_pretrained_t1_2025-08-02_06-58-00,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainmvp,6e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4728773832321167,0.4826697111129761,,,,,0.5029481053352356,0.3630865216255188,0.4796580076217651,0.5017121434211731,pretrained | timestamped
7245884642.41051-a6d327ab-3789,resenc_pretrained_t1gd_2025-08-02_06-21-15,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4728773534297943,0.5051543712615967,,,,,0.5580778121948242,0.5552631616592407,0.5940448045730591,0.5883433818817139,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245972754.78946-96fe444c-da85,brainiac_pretrained_t1gd_2025-08-01_06-03-42,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,brainiac,0.0001,1.0,100.0,100.0,0.4747936129570007,,0.474795788526535,0.4705188870429992,0.4978345036506653,,,,,0.541568398475647,0.5238969326019287,0.5610259771347046,0.5558269023895264,pretrained | mod_t1gd | timestamped
7245318803.99930-a6eb991c-9fed,resenc_MDAE_pretrained_t1_2025-08-08_19-32-30,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5042747259140015,,0.4112012982368469,0.4669811427593231,0.4907974004745483,,,,,0.5828419923782349,0.5828877091407776,0.6135023832321167,0.6131666898727417,pretrained | model_ResEncoder_Classifier | timestamped
7245607941.95744-91704a3a-8115,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-05_11-20-33,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncoder_Classifier,3e-05,4.0,200.0,200.0,0.4851120412349701,,0.4378860592842102,0.4665389060974121,0.5000662803649902,,,,,0.614386796951294,0.6135779619216919,0.6704009771347046,0.6554887294769287,pretrained | model_ResEncoder_Classifier | timestamped
7245718371.30058-b336c64d-e284,brainiac_pretrained_t1_2025-08-04_04-38-34,july_stratified_upenn_gbm_survival_1year_single_t1,T1,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4655070900917053,0.4880916476249695,,,,,0.5616155862808228,0.5421926975250244,0.5232900977134705,0.514753520488739,pretrained | timestamped
7245463564.67992-6319e0cc-a104,eva_mae_pretrained_flair_2025-08-07_03-25-37,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4643278121948242,0.5024785995483398,,,,,0.5974351167678833,0.5894737243652344,0.6252948045730591,0.6317442655563354,pretrained | mod_flair | timestamped
7245463587.75923-3648978d-dae7,eva_mae_pretrained_t2_2025-08-07_03-25-56,july_stratified_upenn_gbm_survival_1year_single_t2,T2,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4643278121948242,0.515294075012207,,,,,0.4920400977134704,0.4920156002044678,0.4767099022865295,0.5316752195358276,pretrained | mod_t2 | timestamped
7245971923.27915-cba0012f-b170,mri_core_pretrained_t1gd_2025-08-01_06-17-29,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.3535911738872528,0.4643278121948242,0.4829873740673065,,,,,0.5,0.3535911738872528,0.4301297068595886,0.471102625131607,pretrained | model_MRICore | mod_t1gd | timestamped
7245874349.86355-7fb172d1-47d8,resenc_pretrained_flair_2025-08-02_09-19-35,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,ResEncoder_Classifier,0.0001,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4640330076217651,0.5083122253417969,,,,,0.6205778121948242,0.6205778121948242,0.6500589847564697,0.6586639881134033,pretrained | model_ResEncoder_Classifier | mod_flair | timestamped
7245463643.57501-18120a88-74eb,eva_swinunetr_pretrained_t1gd_2025-08-07_15-21-41,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4610849022865295,0.4963297545909881,,,,,0.5815153121948242,0.5800923109054565,0.6320754289627075,0.6407820582389832,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245606271.42902-76e129e8-0523,resenc_time_conditioned_pretrained_t1gd_2025-08-05_12-04-17,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,ResEncTimeConditioned,3e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4553360939025879,0.4900784492492676,,,,,0.6267688274383545,0.6271400451660156,0.6656839847564697,0.671772837638855,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245464899.22513-60a3ea28-d796,eva_simmim_pretrained_t1gd_2025-08-07_15-22-20,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4534198045730591,0.5092135667800903,,,,,0.5372936129570007,0.5360269546508789,0.5778301954269409,0.5772078037261963,pretrained | model_Eva_MAE | mod_t1gd | timestamped
7245740527.82655-fe5f81ab-37aa,dinov2_pretrained_t1_2025-08-03_22-29-20,july_stratified_upenn_gbm_survival_1year_single_t1,T1,dinov2,8e-05,4.0,50.0,200.0,0.5,,0.3535911738872528,0.453125,0.468559205532074,,,,,0.5,0.3535911738872528,0.5819575786590576,0.5660695433616638,pretrained | timestamped
7245824263.13008-68d7547a-58cc,resenc_time_conditioned_pretrained_t1_2025-08-02_23-13-17,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncTimeConditioned,2e-05,4.0,200.0,200.0,0.5,,0.3535911738872528,0.4509139060974121,0.4888543784618377,,,,,0.5577830076217651,0.5577707290649414,0.5984669923782349,0.585904598236084,pretrained | model_ResEncTimeConditioned | timestamped
