run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245587897.48868-5c63be16-af11,resenc_VoCo_pretrained_swi_2025-08-05_16-52-11,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.7435897588729858,,0.7152445316314697,,,,,,0.7359307408332825,0.761805534362793,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245587491.50270-751eda4d-dd19,resenc_SimCLR_pretrained_swi_2025-08-05_16-58-17,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.6263736486434937,,0.6328011751174927,,,,,,0.6450216770172119,0.6597222089767456,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245587040.99824-6bd55041-6682,resenc_VF_pretrained_swi_2025-08-05_17-07-03,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.66300368309021,,0.6743420958518982,,,,,,0.5800865888595581,0.5891768336296082,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245586629.60491-ef9cf7b8-8b90,resenc_SwinUNETR_pretrained_swi_2025-08-05_17-13-48,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.6199633479118347,,0.6240506172180176,,,,,,0.5822510719299316,0.5919351577758789,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245586226.14434-cf8f2d30-ef5b,resenc_S3D_pretrained_swi_2025-08-05_17-18-41,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245585802.83364-4b494d64-bbde,resenc_MG_pretrained_swi_2025-08-05_17-26-30,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,7e-05,4,180,180.0,0.5,,0.4406779706478119,,,,,,0.6926407217979431,0.7061958909034729,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245522446.74302-e8b587ce-37bb,eva_mdae_pretrained_swi_2025-08-06_11-10-44,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,5e-05,2,200,200.0,0.517399251461029,,0.48347824811935425,,,,,,0.5173160433769226,0.48278459906578064,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245465457.88739-b168c001-ffce,eva_mdae_pretrained_swi_2025-08-07_02-50-49,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245465437.80074-19fb1172-26f9,eva_simmim_pretrained_swi_2025-08-07_02-54-32,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245464170.79419-5819a7bc-b868,eva_swinunetr_pretrained_swi_2025-08-07_15-21-10,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5769230723381042,,0.5769230723381042,,,,,,0.5129870176315308,0.5080870389938354,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245462897.76913-926f932c-76d5,eva_vf_pretrained_swi_2025-08-07_03-30-30,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5,,0.4406779706478119,,,,,,0.5043290257453918,0.4727485179901123,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245462858.16249-6aa47a44-a11c,eva_mg_pretrained_swi_2025-08-07_03-31-24,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5,,0.4406779706478119,,,,,,0.5259740352630615,0.5210165977478027,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245461641.11188-2e54b61f-7a75,eva_voco_pretrained_swi_2025-08-07_03-51-53,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5,,0.4406779706478119,,,,,,0.5151515007019043,0.5,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245461584.65349-ed5d0b2f-3867,eva_simclr_pretrained_swi_2025-08-07_03-56-51,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,Eva_MAE,0.0001,2,200,200.0,0.5109890103340149,,0.4784482717514038,,,,,,0.551948070526123,0.5489809513092041,,pretrained | model_Eva_MAE | mod_swi | timestamped
7245319935.74440-6808d117-dc2d,resenc_MDAE_pretrained_swi_2025-08-08_19-13-42,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5995671153068542,0.6155275702476501,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245319124.53500-45f8da51-136b,resenc_MDAE_pretrained_swi_2025-08-08_19-33-48,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,6e-05,4,200,200.0,0.5760073065757751,,0.5840336084365845,,,,,,0.6298701167106628,0.6559983491897583,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
