run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_F1,Test_AUROC,Test_AP,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,wandb_notes
7245522669.93929-d898d487-c2d9,eva_mdae_pretrained_t2f_2025-08-06_11-01-05,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,5e-05,2,200,200.0,0.5949324369430542,0.5574712753295898,0.6520270109176636,0.6661041378974915,0.8562023639678955,0.8552380800247192,0.9033263921737672,0.897487998008728,
7245829140.93810-8f39421f-7657,resenc_time_conditioned_pretrained_t1c_2025-08-02_21-46-12,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,0.0001,4,200,200.0,0.5959459543228149,0.5510203838348389,0.6486486196517944,0.6886568069458008,0.934511423110962,0.9341990947723388,0.9715870022773744,0.9720736742019652,
7245461862.21789-fe99ce5c-43a2,eva_simclr_pretrained_t1c_2025-08-07_03-50-14,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200.0,0.6064189076423645,0.5792349576950073,0.6459459662437439,0.6389707326889038,0.9338184595108032,0.9341078996658324,0.9639639854431152,0.953799605369568,
7246051305.46570-34d8c0ec-6df4,mri_core_frozen_t2w_2025-07-31_08-04-50,july_stratified_brats23_men_vs_met_single_t2w,T2w,MRICore,2e-05,4,100,100.0,0.5,0.3418803513050079,0.6425675749778748,0.6082959175109863,0.5,0.3391304314136505,0.7186417579650879,0.6991209983825684,
7245606663.13805-5408bff7-d86a,resenc_time_conditioned_pretrained_t2f_2025-08-05_11-36-49,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,3e-05,4,200,200.0,0.5729729533195496,0.4965384602546692,0.6408783197402954,0.6680346131324768,0.884615421295166,0.8805657625198364,0.9819819927215576,0.9831629395484924,
7245719431.72376-1128be9f-a0a0,brainiac_pretrained_t1n_2025-08-04_04-21-57,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,6e-05,4,200,200.0,0.550000011920929,0.4272727370262146,0.640540599822998,0.6487696170806885,0.9358974695205688,0.9341078996658324,0.979902982711792,0.9771065711975098,
7246051360.11542-d097dec4-7cd3,dinov2_pretrained_t2f_2025-07-31_08-09-23,july_stratified_brats23_men_vs_met_single_t2f,T2f,dinov2,2e-05,1,50,100.0,0.574999988079071,0.473027378320694,0.6402027010917664,0.6687957048416138,0.7865557670593262,0.7857645750045776,0.8877338767051697,0.8987618088722229,
7245522717.52972-17f05ff6-e011,eva_mdae_pretrained_t1c_2025-08-06_11-01-05,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,5e-05,2,200,200.0,0.5304054021835327,0.4847169518470764,0.6364865303039551,0.6526117324829102,0.7772002816200256,0.7762770652770996,0.8302148580551147,0.827106237411499,
7245694801.01538-f12ce690-08a1,resenc_MG_pretrained_t1c_2025-08-04_11-12-53,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,8e-05,4,200,200.0,0.6239864826202393,0.564479649066925,0.6317567825317383,0.6343671083450317,0.9487179517745972,0.9473319053649902,0.979902982711792,0.980622410774231,
7245465642.22246-fa2dca0e-d937,eva_simmim_pretrained_t2f_2025-08-07_02-51-33,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.550000011920929,0.4272727370262146,0.6314189434051514,0.65350341796875,0.8832293748855591,0.8813941478729248,0.9535689353942872,0.9541436433792114,
7245915131.96606-1cde2001-7f9c,mri_core_pretrained_t1n_2025-08-01_21-58-11,july_stratified_brats23_men_vs_met_single_t1n,T1n,MRICore,6e-05,4,200,200.0,0.5608108043670654,0.5577702522277832,0.6310811042785645,0.6460638046264648,0.6541926860809326,0.6491477489471436,0.7227997779846191,0.7356508374214172,
7245974039.19388-a60372ea-d4d0,resenc_time_conditioned_pretrained_t1n_2025-08-01_05-36-52,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,2e-05,1,200,200.0,0.6104729771614075,0.5540817975997925,0.6297297477722168,0.6572130918502808,1.0,1.0,1.0,1.0,
7245917013.98703-ba04224d-ef50,resenc_time_conditioned_pretrained_t1n_2025-08-01_21-28-37,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,6e-05,4,200,200.0,0.5854729413986206,0.5162764191627502,0.6297297477722168,0.6577167510986328,0.9871795177459716,0.9868398308753968,1.0,1.0,
7246051548.34931-d8813092-8b15,brainmvp_pretrained_t2f_2025-07-31_08-05-40,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainmvp,2e-05,4,100,100.0,0.4584459364414215,0.3249745070934295,0.6277027130126953,0.6135133504867554,0.6483021974563599,0.6396839618682861,0.7671517133712769,0.7775130271911621,
7245606534.29780-7e432bf6-0313,resenc_VF_pretrained_t1n_2025-08-05_11-40-17,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,3e-05,4,200,200.0,0.6094594597816467,0.5616161823272705,0.6270270347595215,0.6322258710861206,0.9230769276618958,0.9208333492279052,0.9781705141067504,0.9776110649108888,
7245588507.82412-8425b065-e56d,resenc_time_conditioned_pretrained_t1n_2025-08-05_16-37-27,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,7e-05,4,180,180.0,0.5614864826202393,0.4641081690788269,0.6256756782531738,0.6542055606842041,1.0,1.0,1.0,1.0,
7245589787.91143-5096d1fc-8f65,resenc_pretrained_t1c_2025-08-05_16-25-40,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180.0,0.6219594478607178,0.579081654548645,0.6256756782531738,0.6468057632446289,1.0,1.0,1.0,1.0,
7245696330.14556-79f35d8c-7ad9,resenc_VoCo_pretrained_t2w_2025-08-04_10-39-33,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.637499988079071,0.5749095678329468,0.6253378391265869,0.6704667806625366,1.0,1.0,1.0,1.0,
7245917858.34007-c8d43928-5c8e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_21-09-39,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.6243243217468262,0.6201789975166321,0.9487179517745972,0.9473319053649902,1.0,1.0,
7245461883.88036-55b13d66-abec,eva_voco_pretrained_t2w_2025-08-07_03-48-12,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.5375000238418579,0.4031007885932922,0.6229729652404785,0.6554014682769775,0.765072762966156,0.762499988079071,0.9251559972763062,0.9314533472061156,
7245874522.73538-25e3e5a7-7c7b,resenc_pretrained_t2w_2025-08-02_09-09-51,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,0.0001,4,200,200.0,0.5249999761581421,0.3779761791229248,0.620945930480957,0.6744582653045654,1.0,1.0,1.0,1.0,
7245375628.34465-5de86702-7e6e,dinov2_fb_pretrained_t2w_2025-08-08_21-13-35,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2_fb,5e-05,1,50,200.0,0.6114864945411682,0.5455930233001709,0.6195945739746094,0.6574490070343018,0.4868329763412475,0.4867532253265381,0.5169785022735596,0.5179533958435059,
7245464389.74973-ad5b638c-d53b,eva_mae_pretrained_t2f_2025-08-07_03-14-04,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.5719594359397888,0.5064102411270142,0.6182432174682617,0.6207435131072998,0.9466389417648317,0.9472222328186036,0.9896050095558168,0.990033745765686,
7245916973.74143-1c8aad50-c674,resenc_time_conditioned_pretrained_t2f_2025-08-01_21-28-39,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,6e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.6165540218353271,0.6459840536117554,0.9729729890823364,0.9736111164093018,1.0,1.0,
7245741030.02175-971e1ba7-a1fe,dinov2_pretrained_t1c_2025-08-03_22-20-12,july_stratified_brats23_men_vs_met_single_t1c,T1c,dinov2,8e-05,4,50,200.0,0.6229729652404785,0.5722222328186035,0.6141891479492188,0.6271999478340149,0.6670131683349609,0.6611378788948059,0.6541926860809326,0.6216729879379272,
7246050904.13153-48dd3e0e-7620,resenc_time_conditioned_pretrained_t2f_2025-07-31_08-10-14,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,2e-05,1,200,200.0,0.6114864945411682,0.5455930233001709,0.6101351976394653,0.6384992599487305,1.0,1.0,1.0,1.0,
7245717921.65087-dd3f377a-2f3d,brainmvp_pretrained_t2f_2025-08-04_04-40-05,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainmvp,6e-05,4,200,200.0,0.5263513326644897,0.5075194239616394,0.6087837815284729,0.6154139041900635,0.7460152506828308,0.7424647808074951,0.7914067506790161,0.7820937633514404,
7245915096.90858-9b276cec-a6d7,mri_core_pretrained_t2w_2025-08-01_21-58-28,july_stratified_brats23_men_vs_met_single_t2w,T2w,MRICore,6e-05,4,200,200.0,0.5,0.3418803513050079,0.60743248462677,0.6111487150192261,0.5128205418586731,0.3553571403026581,0.6437976360321045,0.6455159783363342,
7245588959.61553-5bb385cb-78bb,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-08-05_16-29-48,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoderMultiModal_Classifier,7e-05,4,180,180.0,0.550000011920929,0.4272727370262146,0.6060811281204224,0.6296703815460205,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245587203.58774-9cbb5f47-01de,resenc_VF_pretrained_t1c_2025-08-05_16-58-22,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180.0,0.5929054021835327,0.5680224299430847,0.6047297120094299,0.6222646236419678,0.9487179517745972,0.9473319053649902,0.9885654449462892,0.988530695438385,
7245464384.36771-dc00a1c7-9363,eva_swinunetr_pretrained_t2f_2025-08-07_15-20-31,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.5614864826202393,0.4641081690788269,0.603378415107727,0.6368995308876038,0.7401247620582581,0.7338935732841492,0.8485793471336365,0.8458772897720337,
7245464430.20254-4d4447d4-3c5a,eva_swinunetr_pretrained_t1c_2025-08-07_15-23-29,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200.0,0.5263513326644897,0.5075194239616394,0.6020270586013794,0.6202719807624817,0.7387387752532959,0.7361111044883728,0.8468468189239502,0.8574277758598328,
7245995662.15932-dfb8dbed-6503,resenc_time_conditioned_pretrained_t2f_2025-07-31_23-37-47,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,5e-05,4,200,200.0,0.6219594478607178,0.579081654548645,0.6003378629684448,0.6232726573944092,0.9223839044570924,0.92099791765213,0.9889119863510132,0.9895342588424684,
7245589801.25247-95ba1d81-0c1e,resenc_pretrained_t1n_2025-08-05_16-22-12,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,180.0,0.6114864945411682,0.5455930233001709,0.5993243455886841,0.6094255447387695,0.9871795177459716,0.9868398308753968,0.9993070363998412,0.9993239045143129,
7246051571.34513-c9b00f67-32a2,brainmvp_pretrained_t2w_2025-07-31_08-05-29,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainmvp,2e-05,4,100,100.0,0.5,0.3245614171028137,0.5989865064620972,0.5886996984481812,0.5984060764312744,0.5706214904785156,0.6763686537742615,0.6936773061752319,
7245739513.95759-3db78cea-1762,mri_core_pretrained_t1n_2025-08-03_22-46-36,july_stratified_brats23_men_vs_met_single_t1n,T1n,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.5979729890823364,0.6262955069541931,0.4459459483623504,0.302752286195755,0.4857934713363647,0.522307276725769,
7245719284.31225-e8160a0c-cd5e,brainiac_scratch_t2f_2025-08-04_04-26-04,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainiac,6e-05,4,200,200.0,0.5604729652404785,0.4761905074119568,0.5959459543228149,0.6041454672813416,0.812889814376831,0.812544047832489,0.9223839044570924,0.9285001754760742,
7245587622.70401-21485105-6f0a,resenc_SimCLR_pretrained_t2f_2025-08-05_16-56-33,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.637499988079071,0.5749095678329468,0.5959459543228149,0.6167520880699158,1.0,1.0,1.0,1.0,
7245606963.76722-d39f3f9b-f1fa,resenc_SimCLR_pretrained_t1c_2025-08-05_11-28-52,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200.0,0.6739864945411682,0.6352040767669678,0.595608115196228,0.6119171977043152,0.9480249881744384,0.9473684430122375,0.9878724813461304,0.9878122210502625,
7245693212.38096-968f5e37-71ad,resenc_VF_pretrained_t2w_2025-08-04_11-47-27,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.5942567586898804,0.6070913076400757,1.0,1.0,1.0,1.0,
7245587636.66433-906b0203-bfcb,resenc_SimCLR_pretrained_t2w_2025-08-05_16-56-32,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.6239864826202393,0.564479649066925,0.5942567586898804,0.6527097225189209,1.0,1.0,1.0,1.0,
7245695576.30911-3fca8b21-df75,resenc_SimCLR_pretrained_t1c_2025-08-04_10-56-22,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,8e-05,4,200,200.0,0.6239864826202393,0.564479649066925,0.5935810804367065,0.6111461520195007,0.9743589758872986,0.9736841917037964,0.9979209899902344,0.997987985610962,
7245463115.72218-a981243d-ac75,eva_vf_pretrained_t2f_2025-08-07_15-23-34,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.6354729533195496,0.5898990035057068,0.5925675630569458,0.627025306224823,1.0,1.0,1.0,1.0,
7245585974.83657-3fa96024-987d,resenc_MG_pretrained_t1n_2025-08-05_17-23-22,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,180.0,0.6229729652404785,0.5722222328186035,0.5922297239303589,0.6168681383132935,1.0,1.0,1.0,1.0,
7245522745.46810-8b5fd346-9d7b,eva_mdae_pretrained_t1n_2025-08-06_10-58-12,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,5e-05,2,200,200.0,0.5699324607849121,0.5229591727256775,0.5885134935379028,0.5790302753448486,0.909563422203064,0.907750964164734,0.950103998184204,0.9271136522293092,
7246051323.18898-5ebe7ce2-0b4a,mri_core_frozen_t1c_2025-07-31_08-09-19,july_stratified_brats23_men_vs_met_single_t1c,T1c,MRICore,2e-05,4,100,100.0,0.5,0.3418803513050079,0.5844594240188599,0.5932655334472656,0.5,0.3391304314136505,0.7117117643356323,0.6927872896194458,
7246063888.56885-b249e867-18fb,resenc_pretrained_t1n_2025-07-31_04-33-20,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,2e-05,4,100,100.0,0.6104729771614075,0.5540817975997925,0.5834459066390991,0.6237028241157532,1.0,1.0,1.0,1.0,
7245873694.85070-287c9aba-74bf,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-02_09-24-00,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,0.0001,4,200,200.0,0.6229729652404785,0.5722222328186035,0.5814189314842224,0.6046792268753052,1.0,1.0,1.0,1.0,
7245587671.33919-3c3ca49f-8b94,resenc_SimCLR_pretrained_t1n_2025-08-05_16-56-28,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,180.0,0.6094594597816467,0.5616161823272705,0.5797297358512878,0.6303399801254272,1.0,1.0,1.0,1.0,
7245914684.11951-ddd2e26c-a829,dinov2_pretrained_t2w_2025-08-01_22-00-57,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2,6e-05,4,50,200.0,0.6104729771614075,0.5540817975997925,0.5790541172027588,0.5990840196609497,0.5,0.3391304314136505,0.5741510391235352,0.5835490226745605,
7245587189.60779-2aa3dba8-3aa3,resenc_VF_pretrained_t2w_2025-08-05_16-59-06,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.6094594597816467,0.5616161823272705,0.579054057598114,0.5954592227935791,1.0,1.0,1.0,1.0,
7245914710.63100-ab0897d3-fc61,dinov2_pretrained_t1n_2025-08-01_22-00-04,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,6e-05,4,50,200.0,0.5614864826202393,0.4641081690788269,0.5777027010917664,0.6454544067382812,0.694733202457428,0.6930640935897827,0.7969508171081543,0.792922854423523,
7245695559.02832-45b521a6-943e,resenc_SimCLR_pretrained_t2w_2025-08-04_10-56-34,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.625,0.5557692050933838,0.5770269632339478,0.6176247596740723,1.0,1.0,1.0,1.0,
7245606951.22866-23abd179-6a66,resenc_SimCLR_pretrained_t2w_2025-08-05_11-30-25,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,3e-05,4,200,200.0,0.4993243217468261,0.4848172962665558,0.5736486911773682,0.6492172479629517,1.0,1.0,1.0,1.0,
7245464461.08380-2ba6bfe5-287e,eva_mae_pretrained_t1n_2025-08-07_03-11-57,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5834459662437439,0.5333333611488342,0.5722973346710205,0.5947690010070801,0.9601524472236632,0.9604647159576416,0.9944560527801514,0.9946879148483276,
7245719329.02572-e8b25dd6-7345,brainiac_scratch_t1c_2025-08-04_04-24-41,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,6e-05,4,200,200.0,0.5479729771614075,0.4551886916160583,0.5709459185600281,0.618248701095581,0.8069993257522583,0.7984085083007812,0.9563409090042114,0.9575103521347046,
7246051406.25380-f4d335e6-6e22,dinov2_pretrained_t2w_2025-07-31_08-09-12,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2,2e-05,1,50,100.0,0.5,0.3245614171028137,0.570270299911499,0.60698401927948,1.0,1.0,1.0,1.0,
7246051491.10369-9a360f35-b517,dinov2_frozen_t2w_2025-07-31_08-07-21,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2,2e-05,4,50,100.0,0.5249999761581421,0.3779761791229248,0.5695945620536804,0.5927299857139587,0.7179487347602844,0.6889880895614624,0.9535689353942872,0.9530770778656006,
7245461820.93183-51b60134-996a,eva_simclr_pretrained_t2f_2025-08-07_03-48-46,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.5375000238418579,0.4031007885932922,0.5692567825317383,0.598395586013794,0.8198198080062866,0.812544047832489,0.924809455871582,0.9214446544647216,
7245824433.43281-0690f6a3-18ca,resenc_time_conditioned_pretrained_t1n_2025-08-02_23-11-26,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,2e-05,4,200,200.0,0.5709459781646729,0.5151851773262024,0.5692567825317383,0.6003612279891968,0.9871795177459716,0.9868398308753968,0.9771310091018676,0.9682273268699646,
7245719392.72520-3794fd1d-add1,brainiac_pretrained_t2w_2025-08-04_04-22-40,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainiac,6e-05,4,200,200.0,0.5625,0.4505606591701507,0.5668919086456299,0.6032849550247192,0.9743589758872986,0.9736841917037964,1.0,1.0,
7245375657.29929-4ab145d1-814b,dinov2_fb_pretrained_t1n_2025-08-08_08-46-17,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2_fb,5e-05,1,50,200.0,0.5969594717025757,0.5437036752700806,0.5655405521392822,0.6266102194786072,0.5609840750694275,0.5481895208358765,0.5772695541381836,0.5760729908943176,
7245820283.92625-d7c5c703-253d,resenc_time_conditioned_pretrained_t2f_2025-08-03_02-22-49,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,8e-05,4,200,200.0,0.5489864945411682,0.4420289993286133,0.5641891956329346,0.6084851026535034,0.9216909408569336,0.921052634716034,0.9667359590530396,0.9612255692481996,
7245461928.65945-ea321eda-75d0,eva_voco_pretrained_t1n_2025-08-07_03-47-58,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5249999761581421,0.3779761791229248,0.5628378391265869,0.5949466228485107,0.8184338212013245,0.8146341443061829,0.8905059099197388,0.8983340263366699,
7246051166.07711-54a57026-7489,resenc_pretrained_t2w_2025-07-31_08-05-38,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,2e-05,4,100,100.0,0.6000000238418579,0.5157232880592346,0.5608108043670654,0.6103050112724304,1.0,1.0,1.0,1.0,
7246050977.67614-7cae88ac-9f23,resenc_time_conditioned_pretrained_t1c_2025-07-31_08-11-04,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,2e-05,1,200,200.0,0.5979729890823364,0.535444974899292,0.5604729652404785,0.5916447043418884,0.9473319053649902,0.9473319053649902,0.9681220054626464,0.9594709277153016,
7245976635.30547-ddaa68a3-a002,resenc_time_conditioned_pretrained_t2w_2025-08-01_06-12-21,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.5594594478607178,0.5813068151473999,1.0,1.0,1.0,1.0,
7245319332.12768-dfaed242-2849,resenc_MDAE_pretrained_t1n_2025-08-08_19-24-36,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.5709459781646729,0.5151851773262024,0.5591216087341309,0.5937948226928711,0.9088703989982604,0.9078788161277772,0.953222393989563,0.954093098640442,
7245589741.43977-49bb1073-0b3c,resenc_pretrained_t2f_2025-08-05_16-23-13,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.6104729771614075,0.5540817975997925,0.5581080913543701,0.5881035923957825,0.9736659526824952,0.9736659526824952,0.9986139535903932,0.998657763004303,
7245739147.74965-56ec5a07-9587,resenc_pretrained_t1c_2025-08-03_22-46-45,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,8e-05,4,200,200.0,0.6614865064620972,0.6181818246841431,0.5577702522277832,0.5679668188095093,0.9615384340286256,0.9605194330215454,0.961191952228546,0.9474211931228638,
7245693981.59217-588b61a6-8006,resenc_S3D_pretrained_t2w_2025-08-04_11-28-58,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.5,0.3245614171028137,0.5577702522277832,0.5940917730331421,1.0,1.0,1.0,1.0,
7245522693.20296-2f08c65a-276c,eva_mdae_pretrained_t2w_2025-08-06_11-01-05,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,5e-05,2,200,200.0,0.5209459662437439,0.4373076856136322,0.5577702522277832,0.5653103590011597,0.9352044463157654,0.9341990947723388,0.9937629699707032,0.9941425323486328,
7245606937.71525-ce093b13-ac41,resenc_SimCLR_pretrained_t2f_2025-08-05_11-31-51,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200.0,0.5625,0.4505606591701507,0.5550675392150879,0.5832301378250122,1.0,1.0,1.0,1.0,
7246051619.72276-3d0a8388-b6e5,brainiac_scratch_t2f_2025-07-31_08-05-05,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainiac,2e-05,4,100,100.0,0.5074324607849121,0.428326666355133,0.5540540218353271,0.554668664932251,0.755024254322052,0.7424647808074951,0.8905059099197388,0.9012376070022584,
7245606097.89903-362f1809-672a,resenc_SwinUNETR_pretrained_t2f_2025-08-05_15-41-54,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,3e-05,4,200,200.0,0.6000000238418579,0.5157232880592346,0.5533783435821533,0.5912755131721497,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245976621.95750-5ba3a55e-0486,resenc_time_conditioned_pretrained_t2f_2025-08-01_06-12-45,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,2e-05,4,200,200.0,0.6499999761581421,0.5935143232345581,0.5527026653289795,0.5988895297050476,0.9608454704284668,0.9605194330215454,0.9965349435806274,0.9966784119606018,
7245465707.93097-3812b98e-4c6a,eva_simmim_pretrained_t1n_2025-08-07_17-23-31,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.6168918609619141,0.6022727489471436,0.5510134696960449,0.570232629776001,0.7245322465896606,0.7236363887786865,0.8322938084602356,0.8443382382392883,
7245464455.55625-6fd1d5fc-e155,eva_swinunetr_pretrained_t1n_2025-08-07_15-22-26,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5043919086456299,0.4568637907505035,0.5510134696960449,0.5756444931030273,0.6995842456817627,0.6960528492927551,0.837837815284729,0.855394184589386,
7245464414.02516-ede26e40-2595,eva_mae_pretrained_t2w_2025-08-07_03-10-31,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.6239864826202393,0.564479649066925,0.5493242740631104,0.5999147891998291,1.0,1.0,1.0,1.0,
7245589332.64776-b24295f5-7f63,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-08-05_16-29-56,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.6000000238418579,0.5157232880592346,0.5466216802597046,0.5782338380813599,1.0,1.0,1.0,1.0,
7245969874.32169-6c01c32b-07e4,dinov2_pretrained_t2w_2025-08-01_06-45-44,july_stratified_brats23_men_vs_met_single_t2w,T2w,dinov2,0.0001,1,50,100.0,0.6114864945411682,0.5455930233001709,0.5445946455001831,0.5937973260879517,0.5,0.3391304314136505,0.4844074845314026,0.5069133043289185,
7245741043.06497-90daf416-a5a0,dinov2_pretrained_t1n_2025-08-03_22-20-18,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,8e-05,4,50,200.0,0.5979729890823364,0.535444974899292,0.5445945858955383,0.6050920486450195,0.5405405163764954,0.423214316368103,0.7512127161026001,0.7726746797561646,
7245719343.29265-e1b48229-371b,brainiac_scratch_t1n_2025-08-04_04-25-31,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,6e-05,4,200,200.0,0.5398648381233215,0.518750011920929,0.5439189076423645,0.560420036315918,0.7986832857131958,0.7966827154159546,0.9085239171981812,0.9141184091567992,
7245606675.95376-17437700-f1b1,resenc_time_conditioned_pretrained_t2w_2025-08-05_11-36-00,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,3e-05,4,200,200.0,0.5989865064620972,0.5261538624763489,0.5432432889938354,0.5835791230201721,1.0,1.0,1.0,1.0,
7246051528.15922-ac9797a3-b8fa,dinov2_frozen_t1n_2025-07-31_08-05-35,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,2e-05,4,50,100.0,0.4858108162879944,0.4733242392539978,0.5432432889938354,0.59977787733078,0.8797643780708313,0.8805657625198364,0.9667359590530396,0.9531344175338744,
