run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245913717.25898-d7257608-ec46,brainiac_pretrained_flair_2025-08-01_22-16-29,finished,2025-08-01T22:16:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245913717.25898-d7257608-ec46,,0ebfed7d-5640-4212-b9b1-f0edd4fd0727,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,17205.0,,,,,,,,,,,,,,0.720790684223175,0.7673993110656738,0.726190447807312,0.7070593237876892,0.707069993019104,0.983989119529724,0.9925098419189452,0.9421989917755128,0.947603702545166,0.38204580545425415,0.750164270401001,0.8540507555007935,0.7402597665786743,0.7487179636955261,0.59562087059021,1000.0,1754103818.269709,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245875612.73411-92b367aa-56b0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_10-20-33,finished,2025-08-02T08:51:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245875612.73411-92b367aa-56b0,,cba7587e-340f-43d0-b1d4-ceccf375a816,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,25701.0,,,,,,,,,,,,,,0.757343053817749,0.7811355590820312,0.6236263513565063,0.6464285850524902,0.5728892087936401,0.9597238302230836,0.9660825729370116,0.909412145614624,0.9247615337371826,0.39698123931884766,0.7663533687591553,0.7872603535652161,0.701298713684082,0.7385671138763428,0.5488013029098511,1196.0,1754150878.1562805,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7245874886.20381-2e6c6e8d-7237,resenc_time_conditioned_pretrained_flair_2025-08-02_09-03-31,finished,2025-08-02T09:04:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245874886.20381-2e6c6e8d-7237,,0d3b2db2-f961-4fb9-9876-0bc401bf0936,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,20732.0,,,,,,,,,,False,256.0,0.5,64.0,0.6902129650115967,0.6892551779747009,0.6062270998954773,0.625630259513855,0.5640925168991089,0.964191734790802,0.970180869102478,0.8951737880706787,0.9177720546722412,0.3935876488685608,0.7819166779518127,0.7724180221557617,0.7424242496490479,0.7739130258560181,0.5287785530090332,1000.0,1754146184.7635407,200.0,6.092193744349217e-09,14800.0,,,,,,,,,,,,
7245873880.81240-d794859f-010c,resenc_pretrained_flair_2025-08-02_09-22-01,finished,2025-08-02T09:22:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245873880.81240-d794859f-010c,,e025da9d-20aa-4e5b-aa21-776540d38d96,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,20982.0,,,,,,,,,,,,,,0.6201355457305908,0.6868131756782532,0.5613552927970886,0.5661700367927551,0.6420438289642334,0.941292643547058,0.9528688192367554,0.8580765724182129,0.8833001255989075,0.4169652760028839,0.7601754069328308,0.8385900259017944,0.6277056336402893,0.6441539525985718,0.5693476796150208,1000.0,1754147538.086727,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7245873159.78725-59af5a28-9143,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-32-23,finished,2025-08-02T09:32:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245873159.78725-59af5a28-9143,,74092742-266f-46fd-a5f4-34497f5174e6,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,21139.0,,,,,,,,,,,,,,0.7909547090530396,0.8327228426933289,0.7866300344467163,0.7628575563430786,0.5365962982177734,0.997562289237976,0.9987281560897828,0.9486644864082336,0.9626227617263794,0.35737884044647217,0.736670732498169,0.8005565404891968,0.6818181872367859,0.7043478488922119,0.5705785751342773,1000.0,1754148318.5385022,200.0,7.615242180436517e-09,7400.0,,,,,,,,,,,,
7245828586.06023-aa10011c-dcee,resenc_time_conditioned_pretrained_flair_2025-08-02_21-55-22,finished,2025-08-02T21:56:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245828586.06023-aa10011c-dcee,,7f2e5a9b-c09a-4a57-9e68-5a63a9957482,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,17811.0,,,,,,,,,,False,256.0,0.5,64.0,0.6544837355613708,0.7332112193107605,0.5,0.4406779706478119,0.5737513303756714,0.8380805253982544,0.8708310127258301,0.7282363176345825,0.7545084953308105,0.4911110997200012,0.6983852386474609,0.7272727489471436,0.6212121248245239,0.634782612323761,0.5567719340324402,1000.0,1754189590.7610097,200.0,7.615242180436517e-09,14800.0,,,,,,,,,,,,
7245826054.15079-a9e3538c-9163,resenc_time_conditioned_pretrained_flair_2025-08-02_22-38-02,finished,2025-08-02T22:39:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245826054.15079-a9e3538c-9163,,44fbddfa-0582-45e4-b41c-b0b4cfcb8126,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,19157.0,,,,,,,,,,False,256.0,0.5,64.0,0.6813535690307617,0.7408424615859985,0.5650182962417603,0.5650867223739624,0.5711264610290527,0.9125057458877563,0.9404324293136596,0.8843979835510254,0.8938866853713989,0.4230118691921234,0.766422688961029,0.7903525233268738,0.6363636255264282,0.6666666865348816,0.5534431338310242,1000.0,1754193535.631555,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245823844.64757-9458de69-01c2,resenc_time_conditioned_pretrained_flair_2025-08-02_23-14-38,finished,2025-08-02T23:15:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245823844.64757-9458de69-01c2,,b9310b98-0ebc-4200-b692-28f1163c4a5f,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,19185.0,,,,,,,,,,False,256.0,0.5,64.0,0.7360278367996216,0.8180707693099976,0.7152014970779419,0.7077922224998474,0.5359289646148682,0.9676274657249452,0.9782363176345824,0.9115672707557678,0.9296778440475464,0.3827974200248718,0.8308560848236084,0.8546691536903381,0.6948052048683167,0.7267149686813354,0.5206983089447021,1000.0,1754195737.3824892,200.0,1.5230484360873043e-09,14800.0,,,,,,,,,,,,
7245819738.94184-bc078417-bc19,resenc_time_conditioned_pretrained_flair_2025-08-03_02-06-42,finished,2025-08-03T02:07:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245819738.94184-bc078417-bc19,,25c79576-0090-4463-afb1-089b8d7d0e8a,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,0.5,17846.0,,,,,,,,,,False,256.0,0.5,64.0,0.5302366614341736,0.54334557056427,0.5,0.4406779706478119,0.5855098962783813,0.7705801129341125,0.855002760887146,0.656620979309082,0.6832295656204224,0.5047769546508789,0.7656813859939575,0.8070501089096069,0.6515151262283325,0.6695652008056641,0.5274225473403931,1000.0,1754204698.5402727,200.0,6.092193744349217e-09,14800.0,,,,,,,,,,,,
7245739332.45161-4088e3c7-0b18,mri_core_pretrained_flair_2025-08-03_22-43-10,finished,2025-08-03T22:43:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245739332.45161-4088e3c7-0b18,,37952d49-4e92-426c-b304-43f7666458ab,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,16262.0,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,0.6375046968460083,0.7069597244262695,0.5,0.4406779706478119,0.5829542875289917,0.522948145866394,0.5195025205612183,0.5,0.441904753446579,0.5802044868469238,0.5,0.5,0.5,0.4399999976158142,0.5846330523490906,500.0,1754277287.7925448,100.0,3.854818796385494e-08,14700.0,,,,,,,,,,,,
7245739010.58543-00482010-b911,resenc_pretrained_flair_2025-08-03_22-49-00,finished,2025-08-03T22:50:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245739010.58543-00482010-b911,,f4f0f653-1819-422e-ae7a-70df76b0b2fe,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,16335.0,,,,,,,,,,,,,,0.6904329061508179,0.7133699655532837,0.5,0.4406779706478119,0.5811421871185303,0.8764045238494873,0.917184829711914,0.8516110777854919,0.86931312084198,0.43781742453575134,0.7378031015396118,0.8070501089096069,0.6428571343421936,0.6453186273574829,0.5549545288085938,1000.0,1754277743.398695,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245719073.46423-e1d0b59b-e147,brainiac_pretrained_flair_2025-08-04_04-20-35,finished,2025-08-04T04:20:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245719073.46423-e1d0b59b-e147,,6adc34d2-4793-4e0e-bf4e-4db34ea6a452,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,17160.0,,,,,,,,,,,,,,0.7291725277900696,0.7857142686843872,0.6987179517745972,0.6514084339141846,0.6643376350402832,0.980088472366333,0.982051968574524,0.9240742921829224,0.945547103881836,0.3773503005504608,0.6852563619613647,0.7946815490722656,0.761904776096344,0.7443478107452393,0.6414602398872375,1000.0,1754298419.0122652,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245718994.19028-e8d50c1a-0d9a,brainiac_scratch_flair_2025-08-04_04-30-13,finished,2025-08-04T04:30:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245718994.19028-e8d50c1a-0d9a,,42cccbf2-8328-4f0c-87ad-370e8f37aa20,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,False,epochwise,cls_token,,True,0.0,16359.0,,,,,,,,,,,,,,0.6682066321372986,0.7380952835083008,0.6703296899795532,0.6434574127197266,0.6494309902191162,0.8767128586769104,0.9129451513290404,0.7411673069000244,0.7794412970542908,0.4675014317035675,0.7360845804214478,0.813852846622467,0.6991341710090637,0.7168111801147461,0.5572264790534973,1000.0,1754298197.556274,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245717802.66146-421e9b37-4d7d,brainmvp_pretrained_flair_2025-08-04_04-46-52,finished,2025-08-04T04:47:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245717802.66146-421e9b37-4d7d,,236a3bf7-c858-4354-bc05-1819e7818c76,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,14693.0,,,,,,,,,,,,,,0.6189731955528259,0.6123321056365967,0.5,0.4406779706478119,0.6551949381828308,0.7917779088020325,0.8415771722793579,0.6673967838287354,0.7019193768501282,0.5044533610343933,0.5903202891349792,0.6542980670928955,0.5,0.4399999976158142,0.6820339560508728,1000.0,1754297528.453942,200.0,4.5691453082619125e-09,14800.0,,,,,,,,,,,,
7245697046.03791-9c08c73e-2e8d,resenc_SwinUNETR_pretrained_flair_2025-08-04_10-28-48,finished,2025-08-04T10:29:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245697046.03791-9c08c73e-2e8d,,76eb2eb6-81c7-47c7-bd36-e902147ea812,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,16911.0,,,,,,,,,,,,,,0.8925407528877258,0.8913308382034302,0.807692289352417,0.8243831396102905,0.4597334861755371,1.0,1.0,0.9918032884597778,0.9947924613952636,0.3287511169910431,0.8197152614593506,0.8497216701507568,0.7597402334213257,0.783443808555603,0.5306538343429565,1000.0,1754320307.3957996,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245696200.55049-6603ed34-13d7,resenc_VoCo_pretrained_flair_2025-08-04_10-42-01,finished,2025-08-04T10:42:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245696200.55049-6603ed34-13d7,,934c995e-9319-4bf2-a2b9-c57cd13f6e32,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,0.2,20523.0,,,,,,,,,,,,,,0.7545195817947388,0.817460298538208,0.5,0.4406779706478119,0.5544579029083252,0.9923217296600342,0.9926512241363524,0.9836065769195556,0.989520788192749,0.33700457215309143,0.73127281665802,0.7637600898742676,0.6406926512718201,0.6638719439506531,0.6119164228439331,1000.0,1754324677.1709058,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245695430.31294-e9bb0dfa-6250,resenc_SimCLR_pretrained_flair_2025-08-04_10-54-46,finished,2025-08-04T10:55:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245695430.31294-e9bb0dfa-6250,,241f5fc3-8133-4d90-bcb1-f1717436c1f4,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,21000.0,,,,,,,,,,,,,,0.7647788524627686,0.8107447624206543,0.6776556968688965,0.7131543159484863,0.5436307787895203,0.9716491103172302,0.9781656265258788,0.9219191670417786,0.9404966235160828,0.3798102438449859,0.8333948254585266,0.8911564350128174,0.7186146974563599,0.7509077787399292,0.5094112753868103,1000.0,1754325920.552872,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
7245694640.56204-0e086769-5296,resenc_MG_pretrained_flair_2025-08-04_11-13-29,finished,2025-08-04T11:14:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_flair/runs/7245694640.56204-0e086769-5296,,1acaa1f0-8a68-435f-a321-8f5982414d70,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,,0.2,21353.0,,,,,,,,,,,,,,0.749038577079773,0.8342490792274475,0.7152014970779419,0.7077922224998474,0.5299729704856873,0.993151605129242,0.9918032884597778,0.9918032884597778,0.9947924613952636,0.33333319425582886,0.7573226690292358,0.8064316511154175,0.6645021438598633,0.6902769804000854,0.5813376903533936,1000.0,1754327396.2580926,200.0,6.092193744349217e-09,7400.0,,,,,,,,,,,,
