run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245460957.56638-ffb9ee80-9134,eva_simclr_pretrained_t1gd_2025-08-07_04-11-55,finished,2025-08-07T04:12:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245460957.56638-ffb9ee80-9134,,f444b1d2-b6a8-4de9-bfa7-6e27ddf43f77,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5530551671981812,0.5631649494171143,0.5,0.4433962404727936,0.5814966559410095,0.7995618581771851,0.8187944889068604,0.6882225275039673,0.7289623022079468,0.4968278408050537,0.4756772518157959,0.4166666865348816,0.4831989407539368,0.4569925665855408,0.6513893604278564,85701.0,1000.0,1754625668.3999584,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245460986.33061-44e09785-288c,eva_voco_pretrained_t1gd_2025-08-07_04-14-42,finished,2025-08-07T04:16:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245460986.33061-44e09785-288c,,d8b0e1e9-b00b-4300-804a-960f5c3e5b3a,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,0.5444059371948242,0.5644946694374084,0.5,0.4433962404727936,0.5767882466316223,0.8340288400650024,0.8471401929855347,0.7006410956382751,0.7475244402885437,0.4839990735054016,0.5338046550750732,0.5275537371635437,0.5194892883300781,0.5128499865531921,0.6339106559753418,75131.0,1000.0,1754615326.9824288,200.0,7.615242180436517e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245319541.42632-bc8e4bc8-22ca,resenc_MDAE_pretrained_t1gd_2025-08-08_19-19-48,finished,2025-08-08T19:20:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245319541.42632-bc8e4bc8-22ca,,8b57f44f-7f04-4f49-99b0-b20cbcdd5a66,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.4876543283462525,0.4461436271667481,0.5,0.4433962404727936,0.5803872346878052,0.6457501649856567,0.7119996547698975,0.5193346738815308,0.48479998111724854,0.5511738657951355,0.6254931688308716,0.6460573673248291,0.5,0.44285714626312256,0.5696063041687012,23736.0,1000.0,1754704557.7834651,200.0,4.5691453082619125e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245318738.96233-fd2d4364-5f19,resenc_MDAE_pretrained_t1gd_2025-08-08_19-33-57,finished,2025-08-08T19:34:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245318738.96233-fd2d4364-5f19,,f38f2e35-6675-45d1-bbfb-8c04a799c378,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.49614593386650085,0.4782801270484924,0.5,0.4433962404727936,0.5926011800765991,0.8395352363586426,0.8566560745239258,0.698722779750824,0.7372372150421143,0.4881766140460968,0.5123974680900574,0.4677419066429138,0.5194892883300781,0.5128499865531921,0.6640292406082153,20970.0,1000.0,1754702652.6099775,200.0,4.5691453082619125e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245317922.22004-7084f0ab-8588,resenc_MDAE_pretrained_t1gd_2025-08-08_19-47-41,finished,2025-08-08T19:48:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245317922.22004-7084f0ab-8588,,45c9175b-b60c-47d3-86f3-33b6d4992b2e,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,True,epochwise,,,0.2,0.5796072483062744,0.6281028389930725,0.5,0.4433962404727936,0.5712307691574097,0.6922145485877991,0.7519562244415283,0.5386692881584167,0.5220041275024414,0.5400756597518921,0.5955532789230347,0.577957034111023,0.5309140086174011,0.5131761431694031,0.5884110927581787,23195.0,1000.0,1754705694.358968,200.0,4.5691453082619125e-09,8800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245056365.34393-f99dc7a3-00b5,resenc_c2s_pretrained_t1gd_2025-08-11_20-28-56,finished,2025-08-11T20:29:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245056365.34393-f99dc7a3-00b5,,65f1289b-99ef-4f20-ae0c-338f0e9338b5,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.4891462028026581,0.4239804744720459,0.5,0.4433962404727936,0.5854148268699646,0.5217229127883911,0.5202938318252563,0.5,0.4435611963272095,0.5779023766517639,0.4952414929866791,0.48969537019729614,0.5,0.44285714626312256,0.5801664590835571,11980.0,500.0,1754956145.9259262,100.0,3.854818796385494e-08,35000.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245044774.88430-c27df462-9660,resenc_emdae_base_pretrained_t1gd_2025-08-11_23-46-25,finished,2025-08-11T23:47:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245044774.88430-c27df462-9660,,7ecc7e22-2dd5-40bc-940c-0ed13fc85f6a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.563096284866333,0.5972961187362671,0.5,0.4433962404727936,0.5745102167129517,0.6113958954811096,0.6728254556655884,0.5070422291755676,0.45815640687942505,0.5593155026435852,0.5343692898750305,0.5421147346496582,0.5,0.44285714626312256,0.5867320895195007,18804.0,1000.0,1754974843.1354668,200.0,5.330669526305569e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245043384.42027-d986a5db-2544,resenc_emdae_bottleneck_flow_pretrained_t1gd_2025-08-12_00-03-33,finished,2025-08-12T00:04:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245043384.42027-d986a5db-2544,,ab2c8b81-fea4-44e0-93db-584a859baf12,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.4963516592979431,0.4516844153404236,0.5,0.4433962404727936,0.5890571475028992,0.5089197158813477,0.4901559948921203,0.5,0.4435611963272095,0.5786793828010559,0.4794723391532898,0.41129031777381897,0.5,0.44285714626312256,0.5779669880867004,21665.0,1000.0,1754978707.1866453,200.0,5.330669526305569e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245042690.78489-edd981ec-c673,resenc_emdae_multistage_flow_pretrained_t1gd_2025-08-12_00-15-42,finished,2025-08-12T00:16:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245042690.78489-edd981ec-c673,,42826d44-3857-4450-859b-405063115290,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.5649936199188232,0.6032801866531372,0.5,0.4433962404727936,0.5764152407646179,0.5322349071502686,0.5451058149337769,0.5,0.4435611963272095,0.5766052007675171,0.5417099595069885,0.5537633895874023,0.5,0.44285714626312256,0.5734087824821472,23230.0,1000.0,1754981003.2697473,200.0,5.330669526305569e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_MultiStage_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245042002.56895-ccd8f1a7-ccee,resenc_emdae_randmask_flow_pretrained_t1gd_2025-08-12_00-23-41,finished,2025-08-12T00:24:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245042002.56895-ccd8f1a7-ccee,,2b448141-9403-433c-81d0-c3a4b2a17ecb,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.5005114674568176,0.4915780425071716,0.5,0.4433962404727936,0.5761860609054565,0.5282260775566101,0.5378363132476807,0.5,0.4435611963272095,0.5762818455696106,0.5432853698730469,0.5611559152603149,0.5,0.44285714626312256,0.5737714171409607,22142.0,1000.0,1754980384.5287795,200.0,5.330669526305569e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245041307.18942-da34fb83-8cca,resenc_emdae_randmask_multistage_pretrained_t1gd_2025-08-12_00-44-44,finished,2025-08-12T00:45:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7245041307.18942-da34fb83-8cca,,848eeb44-3f25-47b3-acfb-19f91e2db658,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,30.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,0.5145494937896729,0.5155141353607178,0.5,0.4433962404727936,0.5804603099822998,0.8014324307441711,0.8366398811340332,0.6918067932128906,0.7360482811927795,0.49872615933418274,0.5120686292648315,0.4601254463195801,0.4563172161579132,0.4381945431232453,0.6719111800193787,22284.0,1000.0,1754981809.5536532,200.0,5.330669526305569e-09,17600.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7244835563.67410-03c7f94e-bbfd,resenc_SwinUNETR_pretrained_t1gd_2025-08-14_09-42-47,running,2025-08-14T09:43:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_t1gd/runs/7244835563.67410-03c7f94e-bbfd,,9a78017c-7eb1-44a1-a74c-556dc0c17a4d,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,1.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_2year,True,power,3.0,False,1.0,False,epochwise,,,0.2,,,,,,0.4937645494937897,0.49606239795684814,0.4850320518016815,0.4692178666591644,0.6652658581733704,0.5467139482498169,0.5707885026931763,0.5,0.44285714626312256,0.6664462685585022,952.054900973,25.0,1755165552.9364655,4.0,2.8571428571428578e-05,1750.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
